;C4TC;C5TC;PMX;S10TC;S6TC;C4TC_5TC;SMX;CSZ
08/02/2021;10993;12057;13862;12639;12346;12057;;12639
09/02/2021;10295;11359;14328;12720;12427;11359;;12720
10/02/2021;9685;10749;14836;12930;12637;10749;;12930
11/02/2021;9248;10312;15502;13164;12871;10312;;13164
12/02/2021;9240;10304;16160;13384;13091;10304;;13384
15/02/2021;9393;10457;16640;13551;13258;10457;;13551
16/02/2021;11250;12314;18213;13879;13586;12314;;13879
17/02/2021;14792;15856;21323;14739;14446;15856;;14739
18/02/2021;14626;15690;20901;15849;15556;15690;;15849
19/02/2021;13160;14224;19655;16648;16355;14224;;16648
22/02/2021;12809;13873;19556;17581;17288;13873;;17581
23/02/2021;12152;13216;19419;19183;18890;13216;;19183
24/02/2021;11251;12315;19149;20046;19753;12315;;20046
25/02/2021;11139;12203;18532;20530;20237;12203;;20530
26/02/2021;10870;11934;17920;20662;20369;11934;;20662
01/03/2021;10615;11679;17439;20672;20379;11679;;20672
02/03/2021;11088;12152;17563;20668;20375;12152;;20668
03/03/2021;12846;13910;18114;20775;20482;13910;;20775
04/03/2021;12810;13874;18568;20903;20610;13874;;20903
05/03/2021;13730;14794;18829;21089;20796;14794;;21089
08/03/2021;14074;15138;18987;21268;20975;15138;;21268
09/03/2021;15106;16170;18809;21658;21365;16170;;21658
10/03/2021;16825;17889;18626;22189;21896;17889;;22189
11/03/2021;16289;17353;18620;22557;22264;17353;;22557
12/03/2021;15677;16741;18842;22844;22551;16741;;22844
15/03/2021;15990;17054;19116;22909;22616;17054;;22909
16/03/2021;16210;17274;20013;22865;22572;17274;;22865
17/03/2021;16867;17931;21909;23005;22712;17931;;23005
18/03/2021;17809;18873;24064;23258;22965;18873;;23258
19/03/2021;18373;19437;25437;23347;23054;19437;;23347
22/03/2021;18687;19751;26184;23458;23165;19751;;23458
23/03/2021;18050;19114;25510;23381;23088;19114;;23381
24/03/2021;17302;18366;24383;22921;22628;18366;;22921
25/03/2021;17426;18490;24167;22227;21934;18490;;22227
26/03/2021;17950;19014;24111;21813;21520;19014;;21813
29/03/2021;17923;18987;23974;21456;21163;18987;;21456
30/03/2021;17318;18382;23171;21071;20778;18382;;21071
31/03/2021;17263;18327;21852;20578;20285;18327;;20578
01/04/2021;18789;19853;21018;20241;19948;19853;;20241
06/04/2021;19898;20962;20544;19904;19611;20962;;19904
07/04/2021;21404;22468;19882;19714;19421;22468;;19714
08/04/2021;21810;22874;18108;19645;19352;22874;;19645
09/04/2021;22847;23911;16690;19584;19291;23911;;19584
12/04/2021;24912;25976;16016;19511;19218;25976;;19511
13/04/2021;24991;26055;15747;19514;19221;26055;;19514
14/04/2021;25067;26131;16821;19615;19322;26131;;19615
15/04/2021;26992;28056;18774;19921;19628;28056;;19921
16/04/2021;27456;28520;19783;20342;20049;28520;;20342
19/04/2021;27766;28830;20632;20658;20365;28830;;20658
20/04/2021;27588;28652;21674;21177;20884;28652;;21177
21/04/2021;32226;33290;22870;21751;21458;33290;;21751
22/04/2021;32744;33808;22840;22411;22118;33808;;22411
23/04/2021;33698;34762;22331;22932;22639;34762;;22932
26/04/2021;34283;35347;21935;23190;22897;35347;;23190
27/04/2021;36389;37453;21613;23423;23130;37453;;23423
28/04/2021;37752;38816;21924;23540;23247;38816;;23540
29/04/2021;38525;39589;22449;23661;23368;39589;;23661
30/04/2021;39544;40608;22709;23581;23288;40608;;23581
04/05/2021;41895;42959;23179;23433;23140;42959;;23433
05/05/2021;43753;44817;24298;23483;23190;44817;;23483
06/05/2021;41788;42852;24846;23760;23467;42852;;23760
07/05/2021;40450;41514;25261;24158;23865;41514;;24158
10/05/2021;41306;42370;25790;24379;24086;42370;;24379
11/05/2021;40967;42031;26404;24699;24406;42031;;24699
12/05/2021;37991;39055;26270;24963;24670;39055;;24963
13/05/2021;36660;37724;25818;25113;24820;37724;;25113
14/05/2021;33478;34542;25316;25264;24971;34542;;25264
17/05/2021;31638;32702;24843;25412;25119;32702;;25412
18/05/2021;30365;31429;24346;25563;25270;31429;;25563
19/05/2021;30328;31392;24373;25785;25492;31392;;25785
20/05/2021;30570;31634;24498;26118;25825;31634;;26118
21/05/2021;31529;32593;24357;26493;26200;32593;;26493
24/05/2021;31761;32825;24222;26712;26419;32825;;26712
25/05/2021;29990;31054;23949;26945;26652;31054;;26945
26/05/2021;28556;29620;23567;27413;27120;29620;;27413
27/05/2021;26870;27934;23282;27720;27427;27934;;27720
28/05/2021;24550;25614;23505;27542;27249;25614;;27542
01/06/2021;23968;25032;23876;27005;26712;25032;;27005
02/06/2021;22667;23731;24357;27012;26719;23731;;27012
03/06/2021;21038;22102;24732;26852;26559;22102;;26852
04/06/2021;19869;20933;25064;26941;26648;20933;;26941
07/06/2021;19394;20458;25252;27076;26783;20458;;27076
08/06/2021;18781;19845;25604;27264;26971;19845;;27264
09/06/2021;19568;20632;26246;27593;27300;20632;;27593
10/06/2021;22975;24039;27500;28072;27779;24039;;28072
11/06/2021;26688;27752;28382;28514;28221;27752;;28514
14/06/2021;28319;29383;28751;28866;28573;29383;;28866
15/06/2021;29576;30640;29328;29332;29039;30640;;29332
16/06/2021;32194;33258;30335;29838;29545;33258;;29838
17/06/2021;33866;34930;30686;30299;30006;34930;;30299
18/06/2021;32351;33415;30561;30819;30526;33415;;30819
21/06/2021;31721;32785;30208;31073;30780;32785;;31073
22/06/2021;30312;31376;29553;31243;30950;31376;;31243
23/06/2021;31015;32079;29424;31374;31081;32079;;31374
24/06/2021;30954;32018;30303;31507;31214;32018;;31507
25/06/2021;32005;33069;31438;31644;31351;33069;;31644
28/06/2021;32284;33348;33111;31885;31592;33348;;31885
29/06/2021;33235;34299;34751;32130;31837;34299;;32130
30/06/2021;31540;32604;35738;32226;31933;32604;;32226
01/07/2021;29536;30600;36799;32324;32031;30600;;32324
02/07/2021;28042;29106;37086;32283;31990;29106;;32283
05/07/2021;26709;27773;36834;32282;31989;27773;;32282
06/07/2021;26245;27309;36101;32123;31830;27309;;32123
07/07/2021;27954;29018;36011;32001;31708;29018;;32001
08/07/2021;29196;30260;35816;31872;31579;30260;;31872
09/07/2021;29908;30972;35576;31798;31505;30972;;31798
12/07/2021;30202;31266;35290;31702;31409;31266;;31702
13/07/2021;29208;30272;34398;31512;31219;30272;;31512
14/07/2021;28064;29128;33294;31164;30871;29128;;31164
15/07/2021;27630;28694;32034;30791;30498;28694;;30791
16/07/2021;27478;28542;31383;30526;30233;28542;;30526
19/07/2021;28075;29139;31275;30517;30224;29139;;30517
20/07/2021;28007;29071;31064;30613;30320;29071;;30613
21/07/2021;28071;29135;30859;30880;30587;29135;;30880
22/07/2021;29034;30098;30706;31264;30971;30098;;31264
23/07/2021;31405;32469;30420;31577;31284;32469;;31577
26/07/2021;31691;32755;30283;31713;31420;32755;;31713
27/07/2021;30816;31880;29868;31821;31528;31880;;31821
28/07/2021;30792;31856;29298;32026;31733;31856;;32026
29/07/2021;32575;33639;28742;32206;31913;33639;;32206
30/07/2021;34649;35713;28398;32395;32102;35713;;32395
02/08/2021;34365;35429;28274;32544;32251;35429;;32544
03/08/2021;34152;35216;28430;32659;32366;35216;;32659
04/08/2021;34611;35675;28886;32817;32524;35675;;32817
05/08/2021;35544;36608;29422;32961;32668;36608;;32961
06/08/2021;35086;36150;29705;33114;32821;36150;;33114
09/08/2021;34945;36009;29789;33242;32949;36009;;33242
10/08/2021;34831;35895;29946;33355;33062;35895;;33355
11/08/2021;35290;36354;30304;33542;33249;36354;;33542
12/08/2021;37153;38217;30613;33870;33577;38217;;33870
13/08/2021;38462;39526;30756;34078;33785;39526;;34078
16/08/2021;39173;40237;30917;34309;34016;40237;;34309
17/08/2021;39985;41049;31216;34611;34318;41049;;34611
18/08/2021;43431;44495;32024;35080;34787;44495;;35080
19/08/2021;46297;47361;32446;35603;35310;47361;;35603
20/08/2021;48667;49731;32727;36036;35743;49731;;36036
23/08/2021;49644;50708;32946;36328;36035;50708;;36328
24/08/2021;50408;51472;33279;36774;36481;51472;;36774
25/08/2021;49598;50662;33633;37249;36956;50662;;37249
26/08/2021;49049;50113;33866;37809;37516;50113;;37809
27/08/2021;50035;51099;33534;38169;37876;51099;;38169
31/08/2021;48025;49089;32692;38246;37953;49089;;38246
01/09/2021;45923;46987;32018;37771;37478;46987;;37771
02/09/2021;46343;47407;31510;37326;37033;47407;;37326
03/09/2021;45583;46647;31109;36832;36539;46647;;36832
06/09/2021;43401;44465;30559;36225;35932;44465;;36225
07/09/2021;41156;42220;30132;35817;35524;42220;;35817
08/09/2021;39454;40518;29924;35325;35032;40518;;35325
09/09/2021;40087;41151;30253;34966;34673;41151;;34966
10/09/2021;45108;46172;31020;34867;34574;46172;;34867
13/09/2021;51844;52908;31913;34982;34689;52908;;34982
14/09/2021;52628;53692;32467;35308;35015;53692;;35308
15/09/2021;52317;53381;32865;35712;35419;53381;;35712
16/09/2021;51217;52281;33329;36113;35820;52281;;36113
17/09/2021;52176;53240;33802;36378;36085;53240;;36378
20/09/2021;52731;53795;33904;36514;36221;53795;;36514
21/09/2021;55205;56269;34037;36599;36306;56269;;36599
22/09/2021;58651;59715;34311;36717;36424;59715;;36717
23/09/2021;60619;61683;34611;36838;36545;61683;;36838
24/09/2021;60245;61309;34768;36948;36655;61309;;36948
27/09/2021;61966;63030;34844;36998;36705;63030;;36998
28/09/2021;67949;69013;34935;37102;36809;69013;;37102
29/09/2021;73722;74786;34999;37169;36876;74786;;37169
30/09/2021;73112;74176;34783;37200;36907;74176;;37200
01/10/2021;74126;75190;34593;37212;36919;75190;;37212
04/10/2021;75971;77035;34312;37192;36899;77035;;37192
05/10/2021;79813;80877;33923;37201;36908;80877;;37201
06/10/2021;85806;86870;33794;37269;36976;86870;;37269
07/10/2021;85889;86953;33617;37445;37152;86953;;37445
08/10/2021;82801;83865;33458;37585;37292;83865;;37585
11/10/2021;81658;82722;33557;37744;37451;82722;;37744
12/10/2021;78471;79535;33814;38069;37776;79535;;38069
13/10/2021;73476;74540;34288;38526;38233;74540;;38526
14/10/2021;69117;70181;34868;38960;38667;70181;;38960
15/10/2021;63353;64417;35248;39333;39040;64417;;39333
18/10/2021;59962;61026;35482;39547;39254;61026;;39547
19/10/2021;58891;59955;36158;39705;39412;59955;;39705
20/10/2021;59269;60333;36792;39799;39506;60333;;39799
21/10/2021;56310;57374;37401;39860;39567;57374;;39860
22/10/2021;50399;51463;37609;39421;39128;51463;;39421
25/10/2021;46886;47950;37616;39021;38728;47950;;39021
26/10/2021;42921;43985;36739;38471;38178;43985;;38471
27/10/2021;38976;40040;35410;36785;36492;40040;;36785
28/10/2021;36605;37669;34346;35091;34798;37669;;35091
29/10/2021;35001;36065;33725;34147;33854;36065;;34147
01/11/2021;33781;34845;33001;33462;33169;34845;;33462
02/11/2021;29923;30987;31461;32114;31821;30987;;32114
03/11/2021;26098;27162;28855;30005;29712;27162;;30005
04/11/2021;25646;26710;27156;28191;27898;26710;;28191
05/11/2021;26135;27199;26305;26580;26287;27199;;26580
08/11/2021;26950;28014;26228;25669;25376;28014;;25669
09/11/2021;29411;30475;26423;25120;24827;30475;;25120
10/11/2021;31035;32099;26372;24845;24552;32099;;24845
11/11/2021;31045;32109;25901;24764;24471;32109;;24764
12/11/2021;30747;31811;25034;24783;24490;31811;;24783
15/11/2021;30049;31113;24311;24849;24556;31113;;24849
16/11/2021;26995;28059;22736;24890;24597;28059;;24890
17/11/2021;24342;25406;20941;24863;24570;25406;;24863
18/11/2021;25969;27033;19689;24725;24432;27033;;24725
19/11/2021;28874;29938;19199;24603;24310;29938;;24603
22/11/2021;31146;32210;19284;24585;24292;32210;;24585
23/11/2021;32567;33631;19664;24671;24378;33631;;24671
24/11/2021;30630;31694;20069;24802;24509;31694;;24802
25/11/2021;30253;31317;21068;25119;24826;31317;;25119
26/11/2021;31329;32393;22250;25472;25179;32393;;25472
29/11/2021;33296;34360;23277;25599;25306;34360;;25599
30/11/2021;36117;37181;23961;25736;25443;37181;;25736
01/12/2021;35959;37023;24740;26115;25822;37023;;26115
02/12/2021;36540;37604;25935;26423;26130;37604;;26423
03/12/2021;37032;38096;26818;26741;26448;38096;;26741
06/12/2021;37906;38970;27568;26972;26679;38970;;26972
07/12/2021;40260;41324;27939;27367;27074;41324;;27367
08/12/2021;41966;43030;27656;27721;27428;43030;;27721
09/12/2021;40315;41379;26970;27954;27661;41379;;27954
10/12/2021;38971;40035;26274;28065;27772;40035;;28065
13/12/2021;38063;39127;25616;28076;27783;39127;;28076
14/12/2021;31774;32838;24575;28051;27758;32838;;28051
15/12/2021;26073;27137;23357;27960;27667;27137;;27960
16/12/2021;22939;24003;22294;27649;27356;24003;;27649
17/12/2021;21549;22613;20658;27158;26865;22613;;27158
20/12/2021;22219;23283;19868;26792;26499;23283;;26792
21/12/2021;21024;22088;19460;26210;25917;22088;;26210
22/12/2021;19299;20363;20124;25705;25412;20363;;25705
23/12/2021;18430;19494;21302;25330;25037;19494;;25330
24/12/2021;18112;19176;21822;25188;24895;19176;;25188
04/01/2022;18426;19490;24529;24303;24010;19490;;24303
05/01/2022;18020;19084;25687;23815;23522;19084;;23815
06/01/2022;18471;19535;25781;23365;23072;19535;;23365
07/01/2022;19103;20167;25274;22813;22520;20167;;22813
10/01/2022;20117;21181;24309;22013;21720;21181;;22013
11/01/2022;18220;19284;23099;21543;21250;19284;;21543
12/01/2022;16326;17390;21745;21294;21001;17390;;21294
13/01/2022;13413;14477;20733;21069;20776;14477;;21069
14/01/2022;11343;12407;20040;20868;20575;12407;;20868
17/01/2022;11126;12190;19599;20503;20210;12190;;20503
18/01/2022;9849;10913;18675;20242;19949;10913;;20242
19/01/2022;9105;10169;17516;19935;19642;10169;;19935
20/01/2022;7483;8547;16884;19503;19210;8547;;19503
21/01/2022;6326;7390;16751;19237;18944;7390;;19237
24/01/2022;5871;6935;16783;19006;18713;6935;;19006
25/01/2022;5116;6180;16554;18624;18331;6180;;18624
26/01/2022;4762;5826;15888;18199;17906;5826;;18199
27/01/2022;5716;6780;15279;17743;17450;6780;;17743
28/01/2022;7854;8918;15221;17569;17276;8918;;17569
31/01/2022;8951;10015;15118;17461;17168;10015;;17461
01/02/2022;9689;10753;14960;17354;17061;10753;;17354
02/02/2022;9552;10616;14549;17273;16980;10616;;17273
03/02/2022;9646;10710;14603;17278;16985;10710;;17278
04/02/2022;9238;10302;14829;17531;17238;10302;;17531
07/02/2022;8457;9521;15358;18023;17730;9521;;18023
08/02/2022;8905;9969;16404;19072;18779;9969;;19072
09/02/2022;11404;12468;18041;21018;20725;12468;;21018
10/02/2022;14725;15789;19662;22628;22335;15789;;22628
11/02/2022;14333;15397;20287;23743;23450;15397;;23743
14/02/2022;13824;14888;20427;24508;24215;14888;;24508
15/02/2022;13145;14209;20265;25047;24754;14209;;25047
16/02/2022;11175;12239;20038;25515;25222;12239;;25515
17/02/2022;10936;12000;19952;25588;25295;12000;;25588
18/02/2022;12824;13888;20039;25576;25283;13888;;25576
21/02/2022;14267;15331;20633;25758;25465;15331;;25758
22/02/2022;15645;16709;22030;25950;25657;16709;;25950
23/02/2022;17117;18181;22954;26271;25978;18181;;26271
24/02/2022;15522;16586;22868;26567;26274;16586;;26567
25/02/2022;12962;14026;22586;26587;26294;14026;;26587
28/02/2022;;13414;22053;26711;26418;13414;;26711
01/03/2022;;14019;22074;26876;26583;14019;;26876
02/03/2022;;15258;22367;27178;26885;15258;;27178
03/03/2022;;13596;22957;27722;27429;13596;;27722
04/03/2022;;13560;23725;28450;28157;13560;;28450
07/03/2022;;14508;24777;29037;28744;14508;;29037
08/03/2022;;15721;26031;30062;29769;15721;;30062
09/03/2022;;18928;27408;31295;31002;18928;;31295
10/03/2022;;21668;27761;32158;31865;21668;;32158
11/03/2022;;22195;27349;32330;32037;22195;;32330
14/03/2022;;23101;26490;32270;31977;23101;;32270
15/03/2022;;23413;25176;31913;31620;23413;;31913
16/03/2022;;21830;24290;31641;31348;21830;;31641
17/03/2022;;21596;24313;31817;31524;21596;;31817
18/03/2022;;21604;24532;32147;31854;21604;;32147
21/03/2022;;20481;25225;32440;32147;20481;;32440
22/03/2022;;18041;26663;32817;32524;18041;;32817
23/03/2022;;17412;28114;33171;32878;17412;;33171
24/03/2022;;16333;29077;33366;33073;16333;;33366
25/03/2022;;15648;29377;33217;32924;15648;;33217
28/03/2022;;14380;29410;32897;32604;14380;;32897
29/03/2022;;13596;28693;32401;32108;13596;;32401
30/03/2022;;13655;27787;31629;31336;13655;;31629
31/03/2022;;14593;26937;30883;30590;14593;;30883
01/04/2022;;15460;26324;30301;30008;15460;;30301
04/04/2022;;14896;25799;29888;29595;14896;;29888
05/04/2022;;13469;25226;29260;28967;13469;;29260
06/04/2022;;12355;24473;28652;28359;12355;;28652
07/04/2022;;11753;23667;28022;27729;11753;;28022
08/04/2022;;11979;23661;27518;27225;11979;;27518
11/04/2022;;11566;23727;27207;26914;11566;;27207
12/04/2022;;11348;24427;26931;26638;11348;;26931
13/04/2022;;11370;25375;27076;26783;11370;;27076
14/04/2022;;12285;26042;27469;27176;12285;;27469
19/04/2022;;11127;26379;27955;27662;11127;;27955
20/04/2022;;11305;26444;28551;28258;11305;;28551
21/04/2022;;13571;26083;29105;28812;13571;;29105
22/04/2022;;15299;25703;29453;29160;15299;;29453
25/04/2022;;16609;25367;29685;29392;16609;;29685
26/04/2022;;17991;24937;29858;29565;17991;;29858
27/04/2022;;18460;24803;30095;29802;18460;;30095
28/04/2022;;17821;24892;30096;29803;17821;;30096
29/04/2022;;17713;25107;30074;29781;17713;;30074
03/05/2022;;17804;25255;30058;29765;17804;;30058
04/05/2022;;19235;25780;30054;29761;19235;;30054
05/05/2022;;22569;26650;30053;29760;22569;;30053
06/05/2022;;24002;27236;30024;29731;24002;;30024
09/05/2022;;26412;27757;30057;29764;26412;;30057
10/05/2022;;28703;28155;30210;29917;28703;;30210
11/05/2022;;31151;28512;30345;30052;31151;;30345
12/05/2022;;32885;28454;30251;29958;32885;;30251
13/05/2022;;32733;28209;30272;29979;32733;;30272
16/05/2022;;32581;27832;30224;29931;32581;;30224
17/05/2022;;32754;27954;30194;29901;32754;;30194
18/05/2022;;34531;28603;30336;30043;34531;;30336
19/05/2022;;36368;28990;30800;30507;36368;;30800
20/05/2022;;37538;29104;30971;30678;37538;;30971
23/05/2022;;38169;29056;31002;30709;38169;;31002
24/05/2022;;35564;28556;31111;30818;35564;;31111
25/05/2022;;33069;27629;31168;30875;33069;;31168
26/05/2022;;28840;26923;31052;30759;28840;;31052
27/05/2022;;23373;26095;30757;30464;23373;;30757
30/05/2022;;21516;25157;30514;30221;21516;;30514
31/05/2022;;22126;24524;30172;29879;22126;;30172
01/06/2022;;24274;24327;29738;29445;24274;;29738
06/06/2022;;22866;24237;29259;28966;22866;;29259
07/06/2022;;22128;24003;28948;28655;22128;;28948
08/06/2022;;20380;23387;28436;28143;20380;;28436
09/06/2022;;19643;22728;27798;27505;19643;;27798
10/06/2022;;19665;22326;27440;27147;19665;;27440
13/06/2022;;18627;22067;27092;26799;18627;;27092
14/06/2022;;19138;22321;26963;26670;19138;;26963
15/06/2022;;21157;23019;26997;26704;21157;;26997
16/06/2022;;22411;23777;27061;26768;22411;;27061
17/06/2022;;24776;24421;27139;26846;24776;;27139
20/06/2022;;25138;24510;27167;26874;25138;;27167
21/06/2022;;22477;24320;27178;26885;22477;;27178
22/06/2022;;19430;23834;27224;26931;19430;;27224
23/06/2022;;20061;23256;27123;26830;20061;;27123
24/06/2022;;19875;22918;26942;26649;19875;;26942
27/06/2022;;19336;22534;26832;26539;19336;;26832
28/06/2022;;17849;21756;26572;26279;17849;;26572
29/06/2022;;18248;21253;25951;25658;18248;;25951
30/06/2022;;20190;21033;25367;25074;20190;;25367
01/07/2022;;19745;20961;25192;24899;19745;;25192
04/07/2022;;18481;20883;25103;24810;18481;;25103
05/07/2022;;17283;20629;24917;24624;17283;;24917
06/07/2022;;16588;19934;24712;24419;16588;;24712
07/07/2022;;18286;19165;24234;23941;18286;;24234
08/07/2022;;18825;18674;23797;23504;18825;;23797
11/07/2022;;19613;18210;23672;23379;19613;;23672
12/07/2022;;18655;17531;23349;23056;18655;;23349
13/07/2022;;19358;16739;22845;22552;19358;;22845
14/07/2022;;20375;15944;22551;22258;20375;;22551
15/07/2022;;24209;15633;22424;22131;24209;;22424
18/07/2022;;24603;15510;22406;22113;24603;;22406
19/07/2022;;24043;15665;22428;22135;24043;;22428
20/07/2022;;22552;16410;22631;22338;22552;;22631
21/07/2022;;21999;17119;22800;22507;21999;;22800
22/07/2022;;22362;17502;22880;22587;22362;;22880
25/07/2022;;21526;17564;22865;22572;21526;;22865
26/07/2022;;20359;17454;22777;22484;20359;;22777
27/07/2022;;19352;17344;22414;22121;19352;;22414
28/07/2022;;18162;17245;22032;21739;18162;;22032
29/07/2022;;17255;17127;21681;21388;17255;;21681
01/08/2022;;17100;17056;21211;20918;17100;;21211
02/08/2022;;16347;16899;20527;20234;16347;;20527
03/08/2022;;14842;16711;19854;19561;14842;;19854
04/08/2022;;12271;16513;19213;18920;12271;;19213
05/08/2022;;11700;16363;18698;18405;11700;;18698
08/08/2022;;12152;16288;18377;18084;12152;;18377
09/08/2022;;12521;16108;17997;17704;12521;;17997
10/08/2022;;13455;16049;17754;17461;13455;;17754
11/08/2022;;12757;16003;17504;17211;12757;;17504
12/08/2022;;10898;15825;17526;17233;10898;;17526
15/08/2022;;9104;15631;17678;17385;9104;;17678
16/08/2022;;8783;15317;17886;17593;8783;;17886
17/08/2022;;8978;14906;18251;17958;8978;;18251
18/08/2022;;7188;14402;18681;18388;7188;;18681
19/08/2022;;6267;13852;19082;18789;6267;;19082
22/08/2022;;6199;13472;19265;18972;6199;;19265
23/08/2022;;6608;12813;19412;19119;6608;;19412
24/08/2022;;5636;12086;19503;19210;5636;;19503
25/08/2022;;3931;11480;19392;19099;3931;;19392
26/08/2022;;3413;11008;19183;18890;3413;;19183
30/08/2022;;2793;10220;18604;18311;2793;;18604
31/08/2022;;2505;9620;17881;17588;2505;;17881
01/09/2022;;3887;9733;17147;16854;3887;;17147
02/09/2022;;6076;10106;16658;16365;6076;;16658
05/09/2022;;7000;10605;16482;16189;7000;;16482
06/09/2022;;6037;11379;16355;16062;6037;;16355
