Date;4TC_PCURMON;4TC_P+1MON;4TC_FORWARD
2014-09-18;7017.0;8183.0;7017.0
2014-09-19;7058.0;8308.0;7058.0
2014-09-22;6992.0;8279.0;6992.0
2014-09-23;6896.0;7875.0;7875.0
2014-09-24;6875.0;7600.0;7600.0
2014-09-25;6921.0;7892.0;7892.0
2014-09-26;6896.0;7942.0;7942.0
2014-09-29;6904.0;7958.0;7958.0
2014-09-30;7692.0;8908.0;8908.0
2014-10-01;8208.0;9358.0;8208.0
2014-10-02;8042.0;9292.0;8042.0
2014-10-03;8017.0;9183.0;8017.0
2014-10-06;7892.0;9000.0;7892.0
2014-10-07;7425.0;8233.0;7425.0
2014-10-08;7383.0;8292.0;7383.0
2014-10-09;7342.0;8350.0;7342.0
2014-10-10;7417.0;8433.0;7417.0
2014-10-13;7475.0;8604.0;7475.0
2014-10-14;7375.0;8533.0;7375.0
2014-10-15;7475.0;8858.0;7475.0
2014-10-16;7513.0;8883.0;7513.0
2014-10-17;7596.0;9300.0;7596.0
2014-10-20;7717.0;9767.0;7717.0
2014-10-21;7767.0;10225.0;7767.0
2014-10-22;7750.0;10208.0;7750.0
2014-10-23;7808.0;9825.0;7808.0
2014-10-24;7921.0;10158.0;10158.0
2014-10-27;7988.0;10642.0;10642.0
2014-10-28;8029.0;10963.0;10963.0
2014-10-29;7963.0;10833.0;10833.0
2014-10-30;7906.0;10567.0;10567.0
2014-10-31;11083.0;10608.0;10608.0
2014-11-03;10975.0;10575.0;10975.0
2014-11-04;10067.0;9725.0;10067.0
2014-11-05;9713.0;9513.0;9713.0
2014-11-06;9500.0;9350.0;9500.0
2014-11-07;9433.0;9304.0;9433.0
2014-11-10;9275.0;9125.0;9275.0
2014-11-11;9075.0;8933.0;9075.0
2014-11-12;9033.0;8833.0;9033.0
2014-11-13;8958.0;8675.0;8958.0
2014-11-14;8942.0;8608.0;8942.0
2014-11-17;8942.0;8692.0;8942.0
2014-11-18;9058.0;8942.0;9058.0
2014-11-19;9042.0;8917.0;9042.0
2014-11-20;9025.0;8892.0;9025.0
2014-11-21;9050.0;8958.0;8958.0
2014-11-24;9071.0;9075.0;9075.0
2014-11-25;9046.0;9142.0;9142.0
2014-11-26;8953.0;8804.0;8804.0
2014-11-27;9045.0;9105.0;9105.0
2014-11-28;9125.0;8140.0;8140.0
2014-12-01;8908.0;7850.0;8908.0
2014-12-02;8575.0;7500.0;8575.0
2014-12-03;8458.0;7354.0;8458.0
2014-12-04;8410.0;7265.0;8410.0
2014-12-05;8440.0;7360.0;8440.0
2014-12-08;8483.0;7358.0;8483.0
2014-12-09;8408.0;7325.0;8408.0
2014-12-10;8342.0;7292.0;8342.0
2014-12-11;8142.0;6867.0;8142.0
2014-12-12;8029.0;6658.0;8029.0
2014-12-15;7979.0;6517.0;7979.0
2014-12-16;8067.0;6658.0;8067.0
2014-12-17;8025.0;6417.0;8025.0
2014-12-18;8033.0;6433.0;8033.0
2014-12-19;8067.0;6392.0;8067.0
2014-12-22;8075.0;6475.0;8075.0
2014-12-23;8050.0;6446.0;8050.0
2014-12-24;6413.0;6713.0;6713.0
2014-12-29;6400.0;6700.0;6700.0
2014-12-30;6410.0;6710.0;6710.0
2014-12-31;6410.0;6710.0;6710.0
2015-01-02;6355.0;6700.0;6355.0
2015-01-05;5817.0;6283.0;5817.0
2015-01-06;5750.0;6121.0;5750.0
2015-01-07;5708.0;6133.0;5708.0
2015-01-08;5875.0;6292.0;5875.0
2015-01-09;6080.0;6480.0;6080.0
2015-01-12;6233.0;6817.0;6233.0
2015-01-13;6200.0;6850.0;6200.0
2015-01-14;6167.0;6742.0;6167.0
2015-01-15;6200.0;6750.0;6200.0
2015-01-16;6100.0;6617.0;6100.0
2015-01-19;6120.0;6500.0;6120.0
2015-01-20;6033.0;6400.0;6033.0
2015-01-21;5950.0;6042.0;5950.0
2015-01-22;5917.0;5967.0;5917.0
2015-01-23;5858.0;5833.0;5833.0
2015-01-26;5804.0;5692.0;5692.0
2015-01-27;5775.0;5525.0;5525.0
2015-01-28;5742.0;5350.0;5350.0
2015-01-29;5683.0;4958.0;4958.0
2015-01-30;4817.0;5842.0;5842.0
2015-02-02;4583.0;5842.0;4583.0
2015-02-03;4514.0;5875.0;4514.0
2015-02-04;4425.0;5829.0;4425.0
2015-02-05;4450.0;5892.0;4450.0
2015-02-06;4478.0;6079.0;4478.0
2015-02-09;4363.0;6050.0;4363.0
2015-02-10;4321.0;6129.0;4321.0
2015-02-11;4329.0;6200.0;4329.0
2015-02-12;4258.0;6000.0;4258.0
2015-02-13;4292.0;6042.0;4292.0
2015-02-16;4160.0;5855.0;4160.0
2015-02-17;4025.0;5592.0;4025.0
2015-02-18;4008.0;5579.0;4008.0
2015-02-19;3979.0;5467.0;3979.0
2015-02-20;3992.0;5488.0;5488.0
2015-02-23;3950.0;5329.0;5329.0
2015-02-24;3913.0;5050.0;5050.0
2015-02-25;3914.0;5133.0;5133.0
2015-02-26;3918.0;5363.0;5363.0
2015-02-27;5333.0;6638.0;6638.0
2015-03-02;5192.0;6404.0;5192.0
2015-03-03;5083.0;6183.0;5083.0
2015-03-04;5108.0;6300.0;5108.0
2015-03-05;4963.0;5946.0;4963.0
2015-03-06;4907.0;5857.0;4907.0
2015-03-09;4892.0;5800.0;4892.0
2015-03-10;4821.0;5588.0;4821.0
2015-03-11;4833.0;5592.0;4833.0
2015-03-12;4846.0;5771.0;4846.0
2015-03-13;4833.0;5763.0;4833.0
2015-03-16;4896.0;6233.0;4896.0
2015-03-17;4892.0;6400.0;4892.0
2015-03-18;4879.0;6283.0;4879.0
2015-03-19;4950.0;6463.0;4950.0
2015-03-20;4900.0;6221.0;4900.0
2015-03-23;4858.0;6004.0;4858.0
2015-03-24;4792.0;5600.0;5600.0
2015-03-25;4762.0;5433.0;5433.0
2015-03-26;4774.0;5479.0;5479.0
2015-03-27;4781.0;5430.0;5430.0
2015-03-30;4725.0;5163.0;5163.0
2015-03-31;5208.0;5921.0;5921.0
2015-04-01;5075.0;5642.0;5075.0
2015-04-02;5100.0;5600.0;5100.0
2015-04-07;4921.0;5425.0;4921.0
2015-04-08;5025.0;5592.0;5025.0
2015-04-09;5138.0;5750.0;5138.0
2015-04-10;5096.0;5671.0;5096.0
2015-04-13;5096.0;5717.0;5096.0
2015-04-14;5183.0;5796.0;5183.0
2015-04-15;5167.0;5775.0;5167.0
2015-04-16;5200.0;5800.0;5200.0
2015-04-17;5188.0;5758.0;5188.0
2015-04-20;5175.0;5746.0;5175.0
2015-04-21;5100.0;5533.0;5100.0
2015-04-22;5108.0;5463.0;5108.0
2015-04-23;5092.0;5375.0;5375.0
2015-04-24;5100.0;5396.0;5396.0
2015-04-27;5154.0;5354.0;5354.0
2015-04-28;5154.0;5267.0;5267.0
2015-04-29;5100.0;4942.0;4942.0
2015-04-30;4829.0;4746.0;4746.0
2015-05-01;4858.0;4750.0;4858.0
2015-05-05;4596.0;4600.0;4596.0
2015-05-06;4613.0;4633.0;4613.0
2015-05-07;4638.0;4650.0;4638.0
2015-05-08;4771.0;4817.0;4771.0
2015-05-11;4763.0;4842.0;4763.0
2015-05-12;4883.0;5063.0;4883.0
2015-05-13;4967.0;5196.0;4967.0
2015-05-14;4925.0;5146.0;4925.0
2015-05-15;4804.0;4967.0;4804.0
2015-05-18;4792.0;4900.0;4792.0
2015-05-19;4758.0;4879.0;4758.0
2015-05-20;4717.0;4738.0;4717.0
2015-05-21;4692.0;4700.0;4692.0
2015-05-22;4667.0;4708.0;4708.0
2015-05-26;4643.0;4650.0;4650.0
2015-05-27;4617.0;4617.0;4617.0
2015-05-28;4629.0;4642.0;4642.0
2015-05-29;4650.0;5067.0;5067.0
2015-06-01;4608.0;5046.0;4608.0
2015-06-02;4738.0;5204.0;4738.0
2015-06-03;4904.0;5338.0;4904.0
2015-06-04;5083.0;5442.0;5083.0
2015-06-05;5100.0;5425.0;5100.0
2015-06-08;5133.0;5388.0;5133.0
2015-06-09;5075.0;5329.0;5075.0
2015-06-10;5388.0;5650.0;5388.0
2015-06-11;5421.0;5683.0;5421.0
2015-06-12;5529.0;5838.0;5529.0
2015-06-15;5692.0;6292.0;5692.0
2015-06-16;5863.0;6667.0;5863.0
2015-06-17;5933.0;6817.0;5933.0
2015-06-18;5933.0;6558.0;5933.0
2015-06-19;5933.0;6396.0;5933.0
2015-06-22;5900.0;6304.0;5900.0
2015-06-23;5867.0;6288.0;6288.0
2015-06-24;5913.0;6321.0;6321.0
2015-06-25;5850.0;6329.0;6329.0
2015-06-26;5863.0;6625.0;6625.0
2015-06-29;5817.0;6521.0;6521.0
2015-06-30;6567.0;6229.0;6229.0
2015-07-01;6958.0;6592.0;6958.0
2015-07-02;7300.0;6850.0;7300.0
2015-07-03;7694.0;7281.0;7694.0
2015-07-06;7633.0;7183.0;7633.0
2015-07-07;7375.0;6863.0;7375.0
2015-07-08;7375.0;6829.0;7375.0
2015-07-09;7908.0;7508.0;7908.0
2015-07-10;8158.0;7883.0;8158.0
2015-07-13;8463.0;8129.0;8463.0
2015-07-14;8550.0;8225.0;8550.0
2015-07-15;8767.0;8692.0;8767.0
2015-07-16;8658.0;8400.0;8658.0
2015-07-17;8680.0;8340.0;8680.0
2015-07-20;8742.0;8442.0;8742.0
2015-07-21;8604.0;8192.0;8604.0
2015-07-22;8542.0;8050.0;8542.0
2015-07-23;8483.0;7825.0;8483.0
2015-07-24;8475.0;7775.0;7775.0
2015-07-27;8483.0;7908.0;7908.0
2015-07-28;8450.0;7783.0;7783.0
2015-07-29;8429.0;7825.0;7825.0
2015-07-30;8442.0;7700.0;7700.0
2015-07-31;7817.0;7875.0;7875.0
2015-08-03;7850.0;8117.0;7850.0
2015-08-04;8100.0;8392.0;8100.0
2015-08-05;8179.0;8500.0;8179.0
2015-08-06;8258.0;8500.0;8258.0
2015-08-07;8483.0;8738.0;8483.0
2015-08-10;8717.0;9225.0;8717.0
2015-08-11;8458.0;8625.0;8458.0
2015-08-12;8275.0;8246.0;8275.0
2015-08-13;8271.0;8221.0;8271.0
2015-08-14;8308.0;8433.0;8308.0
2015-08-17;8263.0;8296.0;8263.0
2015-08-18;8179.0;8113.0;8179.0
2015-08-19;8167.0;8108.0;8167.0
2015-08-20;8250.0;8367.0;8250.0
2015-08-21;8263.0;8392.0;8392.0
2015-08-24;8204.0;7933.0;7933.0
2015-08-25;8225.0;7875.0;7875.0
2015-08-26;8213.0;7467.0;7467.0
2015-08-27;8187.0;7042.0;7042.0
2015-08-28;7042.0;7308.0;7308.0
2015-09-01;6892.0;7225.0;6892.0
2015-09-02;6692.0;6967.0;6692.0
2015-09-03;6525.0;6817.0;6525.0
2015-09-04;6529.0;6858.0;6529.0
2015-09-07;6560.0;7000.0;6560.0
2015-09-08;6538.0;6963.0;6538.0
2015-09-09;6438.0;6758.0;6438.0
2015-09-10;6321.0;6558.0;6321.0
2015-09-11;6275.0;6550.0;6275.0
2015-09-14;6263.0;6825.0;6263.0
2015-09-15;6283.0;6921.0;6283.0
2015-09-16;6408.0;7158.0;6408.0
2015-09-17;6433.0;7321.0;6433.0
2015-09-18;6475.0;7529.0;6475.0
2015-09-21;6400.0;7250.0;6400.0
2015-09-22;6288.0;7042.0;6288.0
2015-09-23;6242.0;6967.0;6967.0
2015-09-24;6225.0;7010.0;7010.0
2015-09-25;6225.0;7054.0;7054.0
2015-09-28;6190.0;6796.0;6796.0
2015-09-29;6183.0;6525.0;6525.0
2015-09-30;6367.0;7325.0;7325.0
2015-10-01;6458.0;7417.0;6458.0
2015-10-02;6383.0;7392.0;6383.0
2015-10-05;6429.0;7458.0;6429.0
2015-10-06;6375.0;7500.0;6375.0
2015-10-07;6508.0;7700.0;6508.0
2015-10-08;6700.0;7933.0;6700.0
2015-10-09;6675.0;7875.0;6675.0
2015-10-12;6513.0;7638.0;6513.0
2015-10-13;6225.0;7058.0;6225.0
2015-10-14;5858.0;6592.0;5858.0
2015-10-15;5829.0;6600.0;5829.0
2015-10-16;5871.0;6754.0;5871.0
2015-10-19;5829.0;6692.0;5829.0
2015-10-20;5740.0;6590.0;5740.0
2015-10-21;5655.0;6275.0;5655.0
2015-10-22;5665.0;6330.0;5665.0
2015-10-23;5655.0;6315.0;6315.0
2015-10-26;5655.0;6245.0;6245.0
2015-10-27;5660.0;6190.0;6190.0
2015-10-28;5650.0;6100.0;6100.0
2015-10-29;5670.0;5910.0;5910.0
2015-10-30;5880.0;6090.0;6090.0
2015-11-02;5650.0;5870.0;5650.0
2015-11-03;5370.0;5685.0;5370.0
2015-11-04;4990.0;5290.0;4990.0
2015-11-05;4990.0;5370.0;4990.0
2015-11-06;4870.0;5160.0;4870.0
2015-11-09;4860.0;5080.0;4860.0
2015-11-10;4720.0;4975.0;4720.0
2015-11-11;4460.0;4760.0;4460.0
2015-11-12;4350.0;4540.0;4350.0
2015-11-13;4370.0;4520.0;4370.0
2015-11-16;4345.0;4490.0;4345.0
2015-11-17;4380.0;4460.0;4380.0
2015-11-18;4310.0;4430.0;4310.0
2015-11-19;4290.0;4255.0;4290.0
2015-11-20;4285.0;4255.0;4285.0
2015-11-23;4325.0;4415.0;4415.0
2015-11-24;4275.0;4345.0;4345.0
2015-11-25;4295.0;4405.0;4405.0
2015-11-26;4260.0;4090.0;4090.0
2015-11-27;4225.0;3985.0;3985.0
2015-11-30;3970.0;4340.0;4340.0
2015-12-01;3795.0;4075.0;3795.0
2015-12-02;3735.0;3945.0;3735.0
2015-12-03;3615.0;3890.0;3615.0
2015-12-04;3600.0;3855.0;3600.0
2015-12-07;3560.0;3875.0;3560.0
2015-12-08;3535.0;3950.0;3535.0
2015-12-09;3490.0;3905.0;3490.0
2015-12-10;3380.0;3630.0;3380.0
2015-12-11;3400.0;3670.0;3400.0
2015-12-14;3410.0;3715.0;3410.0
2015-12-15;3410.0;3805.0;3410.0
2015-12-16;3430.0;4025.0;3430.0
2015-12-17;3435.0;4165.0;3435.0
2015-12-18;3440.0;4185.0;3440.0
2015-12-21;3440.0;4195.0;3440.0
2015-12-22;3420.0;4145.0;3420.0
2015-12-23;3432.0;4180.0;3432.0
2015-12-24;4290.0;4870.0;4870.0
2015-12-29;4280.0;4840.0;4840.0
2015-12-30;4250.0;4810.0;4810.0
2015-12-31;4260.0;4810.0;4810.0
2016-01-04;4010.0;4570.0;4010.0
2016-01-05;3950.0;4430.0;3950.0
2016-01-06;3795.0;4105.0;3795.0
2016-01-07;3580.0;3770.0;3580.0
2016-01-08;3390.0;3630.0;3390.0
2016-01-11;3380.0;3745.0;3380.0
2016-01-12;3375.0;3750.0;3375.0
2016-01-13;3250.0;3535.0;3250.0
2016-01-14;3120.0;3180.0;3120.0
2016-01-15;3075.0;3225.0;3075.0
2016-01-18;3150.0;3440.0;3150.0
2016-01-19;3195.0;3480.0;3195.0
2016-01-20;3110.0;3130.0;3110.0
2016-01-21;3075.0;2965.0;3075.0
2016-01-22;3080.0;3000.0;3000.0
2016-01-25;3070.0;2955.0;2955.0
2016-01-26;3050.0;2805.0;2805.0
2016-01-27;3028.0;2595.0;2595.0
2016-01-28;3000.0;2625.0;2625.0
2016-01-29;2660.0;3290.0;3290.0
2016-02-01;2760.0;3575.0;2760.0
2016-02-02;2640.0;3530.0;2640.0
2016-02-03;2740.0;3665.0;2740.0
2016-02-04;2775.0;3725.0;2775.0
2016-02-05;2637.0;3655.0;2637.0
2016-02-08;2595.0;3585.0;2595.0
2016-02-09;2515.0;3435.0;2515.0
2016-02-10;2545.0;3515.0;2545.0
2016-02-11;2645.0;3715.0;2645.0
2016-02-12;2700.0;3820.0;2700.0
2016-02-15;2725.0;3880.0;2725.0
2016-02-16;2710.0;3790.0;2710.0
2016-02-17;2710.0;3710.0;2710.0
2016-02-18;2645.0;3495.0;2645.0
2016-02-19;2620.0;3420.0;2620.0
2016-02-22;2555.0;3105.0;3105.0
2016-02-23;2550.0;3015.0;3015.0
2016-02-24;2575.0;3095.0;3095.0
2016-02-25;2580.0;3285.0;3285.0
2016-02-26;2585.0;3360.0;3360.0
2016-02-29;3395.0;4125.0;4125.0
2016-03-01;3348.0;4135.0;3348.0
2016-03-02;3450.0;4350.0;3450.0
2016-03-03;3615.0;4630.0;3615.0
2016-03-04;3615.0;4660.0;3615.0
2016-03-07;3690.0;4960.0;3690.0
2016-03-08;3830.0;5295.0;3830.0
2016-03-09;3785.0;5160.0;3785.0
2016-03-10;3725.0;4950.0;3725.0
2016-03-11;3645.0;4645.0;3645.0
2016-03-14;3610.0;4490.0;3610.0
2016-03-15;3610.0;4480.0;3610.0
2016-03-16;3470.0;4270.0;3470.0
2016-03-17;3460.0;4230.0;3460.0
2016-03-18;3465.0;4190.0;3465.0
2016-03-21;3470.0;4135.0;3470.0
2016-03-22;3470.0;4015.0;3470.0
2016-03-23;3520.0;4290.0;3520.0
2016-03-24;3525.0;4360.0;4360.0
2016-03-29;3520.0;4445.0;4445.0
2016-03-30;3535.0;4855.0;4855.0
2016-03-31;4860.0;5110.0;5110.0
2016-04-01;5065.0;5325.0;5065.0
2016-04-04;5400.0;5535.0;5400.0
2016-04-05;5370.0;5470.0;5370.0
2016-04-06;5250.0;5280.0;5250.0
2016-04-07;5020.0;5095.0;5020.0
2016-04-08;5070.0;5155.0;5070.0
2016-04-11;5035.0;5090.0;5035.0
2016-04-12;5115.0;5115.0;5115.0
2016-04-13;5285.0;5375.0;5285.0
2016-04-14;5630.0;5815.0;5630.0
2016-04-15;5835.0;6570.0;5835.0
2016-04-18;5615.0;6175.0;5615.0
2016-04-19;5590.0;5980.0;5590.0
2016-04-20;5440.0;5650.0;5440.0
2016-04-21;5505.0;5945.0;5505.0
2016-04-22;5505.0;6125.0;6125.0
2016-04-25;5480.0;5925.0;5925.0
2016-04-26;5455.0;5505.0;5505.0
2016-04-27;5431.0;5295.0;5295.0
2016-04-28;5415.0;5215.0;5215.0
2016-04-29;5100.0;4995.0;4995.0
2016-05-03;4760.0;4680.0;4760.0
2016-05-04;4830.0;4790.0;4830.0
2016-05-05;5010.0;5010.0;5010.0
2016-05-06;4845.0;4855.0;4845.0
2016-05-09;4860.0;4950.0;4860.0
2016-05-10;5060.0;5265.0;5060.0
2016-05-11;5040.0;5285.0;5040.0
2016-05-12;5040.0;5325.0;5040.0
2016-05-13;5005.0;5375.0;5005.0
2016-05-16;5000.0;5405.0;5000.0
2016-05-17;4920.0;5165.0;4920.0
2016-05-18;4900.0;5140.0;4900.0
2016-05-19;4950.0;5290.0;4950.0
2016-05-20;4950.0;5200.0;4950.0
2016-05-23;4895.0;5070.0;4895.0
2016-05-24;4857.0;4975.0;4975.0
2016-05-25;4835.0;4855.0;4855.0
2016-05-26;4823.0;4940.0;4940.0
2016-05-27;4823.0;4995.0;4995.0
2016-05-31;4920.0;4895.0;4895.0
2016-06-01;4675.0;4705.0;4675.0
2016-06-02;4620.0;4670.0;4620.0
2016-06-03;4460.0;4530.0;4460.0
2016-06-06;4460.0;4595.0;4460.0
2016-06-07;4480.0;4710.0;4480.0
2016-06-08;4630.0;4875.0;4630.0
2016-06-09;4655.0;4945.0;4655.0
2016-06-10;4635.0;4960.0;4635.0
2016-06-13;4550.0;4735.0;4550.0
2016-06-14;4525.0;4735.0;4525.0
2016-06-15;4530.0;4850.0;4530.0
2016-06-16;4520.0;4830.0;4520.0
2016-06-17;4500.0;4750.0;4500.0
2016-06-20;4505.0;4765.0;4505.0
2016-06-21;4475.0;4830.0;4475.0
2016-06-22;4492.0;4920.0;4492.0
2016-06-23;4503.0;5060.0;5060.0
2016-06-24;4505.0;5060.0;5060.0
2016-06-27;4510.0;5250.0;5250.0
2016-06-28;4520.0;5360.0;5360.0
2016-06-29;4530.0;5770.0;5770.0
2016-06-30;6060.0;6130.0;6130.0
2016-07-01;6140.0;6265.0;6140.0
2016-07-04;6175.0;6290.0;6175.0
2016-07-05;6175.0;6320.0;6175.0
2016-07-06;6490.0;6520.0;6490.0
2016-07-07;6375.0;6430.0;6375.0
2016-07-08;6475.0;6490.0;6475.0
2016-07-11;6380.0;6420.0;6380.0
2016-07-12;6375.0;6420.0;6375.0
2016-07-13;6505.0;6645.0;6505.0
2016-07-14;6720.0;6980.0;6720.0
2016-07-15;6795.0;7020.0;6795.0
2016-07-18;6635.0;6770.0;6635.0
2016-07-19;6470.0;6525.0;6470.0
2016-07-20;6445.0;6365.0;6445.0
2016-07-21;6395.0;6035.0;6395.0
2016-07-22;6365.0;5795.0;5795.0
2016-07-25;6400.0;5760.0;5760.0
2016-07-26;6413.0;5663.0;5663.0
2016-07-27;6406.0;5500.0;5500.0
2016-07-28;6394.0;5365.0;5365.0
2016-07-29;5265.0;5445.0;5445.0
2016-08-01;5240.0;5405.0;5240.0
2016-08-02;5535.0;5780.0;5535.0
2016-08-03;5520.0;5875.0;5520.0
2016-08-04;5425.0;5855.0;5425.0
2016-08-05;5550.0;6140.0;5550.0
2016-08-08;5580.0;6270.0;5580.0
2016-08-09;5530.0;6295.0;5530.0
2016-08-10;5680.0;6545.0;5680.0
2016-08-11;5680.0;6550.0;5680.0
2016-08-12;5660.0;6490.0;5660.0
2016-08-15;5620.0;6480.0;5620.0
2016-08-16;5475.0;6235.0;5475.0
2016-08-17;5515.0;6350.0;5515.0
2016-08-18;5570.0;6425.0;5570.0
2016-08-19;5570.0;6370.0;5570.0
2016-08-22;5525.0;6200.0;5525.0
2016-08-23;5510.0;6040.0;5510.0
2016-08-24;5490.0;6010.0;6010.0
2016-08-25;5485.0;6010.0;6010.0
2016-08-26;5440.0;5860.0;5860.0
2016-08-30;5445.0;5655.0;5655.0
2016-08-31;5560.0;6285.0;6285.0
2016-09-01;5600.0;6380.0;5600.0
2016-09-02;5650.0;6475.0;5650.0
2016-09-05;5635.0;6545.0;5635.0
2016-09-06;5700.0;6640.0;5700.0
2016-09-07;5755.0;6890.0;5755.0
2016-09-08;5655.0;6745.0;5655.0
2016-09-09;5650.0;6705.0;5650.0
2016-09-12;5560.0;6595.0;5560.0
2016-09-13;5395.0;6385.0;5395.0
2016-09-14;5325.0;6240.0;5325.0
2016-09-15;5420.0;6515.0;5420.0
2016-09-16;5385.0;6565.0;5385.0
2016-09-19;5385.0;6665.0;5385.0
2016-09-20;5320.0;6535.0;5320.0
2016-09-21;5395.0;6790.0;5395.0
2016-09-22;5435.0;6920.0;5435.0
2016-09-23;5415.0;6845.0;6845.0
2016-09-26;5400.0;6755.0;6755.0
2016-09-27;5400.0;6620.0;6620.0
2016-09-28;5390.0;6185.0;6185.0
2016-09-29;5390.0;6150.0;6150.0
2016-09-30;6170.0;6480.0;6480.0
2016-10-03;6115.0;6475.0;6115.0
2016-10-04;6185.0;6555.0;6185.0
2016-10-05;6150.0;6655.0;6150.0
2016-10-06;6240.0;6800.0;6240.0
2016-10-07;6255.0;6860.0;6255.0
2016-10-10;6260.0;6970.0;6260.0
2016-10-11;6205.0;6905.0;6205.0
2016-10-12;6235.0;6915.0;6235.0
2016-10-13;6360.0;7125.0;6360.0
2016-10-14;6400.0;7115.0;6400.0
2016-10-17;6475.0;7145.0;6475.0
2016-10-18;6570.0;7345.0;6570.0
2016-10-19;6590.0;7265.0;6590.0
2016-10-20;6505.0;7055.0;6505.0
2016-10-21;6515.0;7045.0;6515.0
2016-10-24;6525.0;7040.0;7040.0
2016-10-25;6535.0;7020.0;7020.0
2016-10-26;6545.0;7130.0;7130.0
2016-10-27;6535.0;7100.0;7100.0
2016-10-28;6545.0;7145.0;7145.0
2016-10-31;7100.0;6425.0;6425.0
2016-11-01;6875.0;6320.0;6875.0
2016-11-02;6760.0;6320.0;6760.0
2016-11-03;6990.0;6585.0;6990.0
2016-11-04;7060.0;6695.0;7060.0
2016-11-07;7170.0;6865.0;7170.0
2016-11-08;7420.0;7110.0;7420.0
2016-11-09;7530.0;7200.0;7530.0
2016-11-10;7860.0;7725.0;7860.0
2016-11-11;8365.0;8335.0;8365.0
2016-11-14;8470.0;8270.0;8470.0
2016-11-15;8815.0;8845.0;8815.0
2016-11-16;9080.0;9400.0;9080.0
2016-11-17;9150.0;9390.0;9150.0
2016-11-18;9120.0;9325.0;9120.0
2016-11-21;8960.0;8820.0;8960.0
2016-11-22;9030.0;9080.0;9030.0
2016-11-23;9120.0;9370.0;9370.0
2016-11-24;9105.0;9060.0;9060.0
2016-11-25;9110.0;9105.0;9105.0
2016-11-28;9195.0;9785.0;9785.0
2016-11-29;9245.0;10360.0;10360.0
2016-11-30;10710.0;8325.0;8325.0
2016-12-01;10660.0;8230.0;10660.0
2016-12-02;11010.0;8720.0;11010.0
2016-12-05;11620.0;9570.0;11620.0
2016-12-06;11600.0;8990.0;11600.0
2016-12-07;11325.0;8360.0;11325.0
2016-12-08;11110.0;7840.0;11110.0
2016-12-09;11100.0;7850.0;11100.0
2016-12-12;11140.0;8020.0;11140.0
2016-12-13;10990.0;7725.0;10990.0
2016-12-14;10400.0;6830.0;10400.0
2016-12-15;10400.0;6794.0;10400.0
2016-12-16;10330.0;6655.0;6655.0
2016-12-19;10290.0;6460.0;6460.0
2016-12-20;10290.0;6350.0;6350.0
2016-12-21;10270.0;6335.0;6335.0
2016-12-22;10260.0;6280.0;6280.0
2016-12-23;6415.0;6270.0;6270.0
2017-01-03;6795.0;6690.0;6795.0
2017-01-04;6840.0;6855.0;6840.0
2017-01-05;7360.0;7265.0;7360.0
2017-01-06;7550.0;7410.0;7550.0
2017-01-09;7490.0;7320.0;7490.0
2017-01-10;7550.0;7325.0;7550.0
2017-01-11;7525.0;7190.0;7525.0
2017-01-12;7315.0;6800.0;7315.0
2017-01-13;7305.0;6780.0;7305.0
2017-01-16;7370.0;6880.0;7370.0
2017-01-17;7305.0;6705.0;7305.0
2017-01-18;7330.0;6780.0;7330.0
2017-01-19;7335.0;6835.0;7335.0
2017-01-20;7385.0;7085.0;7385.0
2017-01-23;7455.0;7260.0;7455.0
2017-01-24;7560.0;7415.0;7415.0
2017-01-25;7595.0;7790.0;7790.0
2017-01-26;7620.0;7620.0;7620.0
2017-01-27;7600.0;7570.0;7570.0
2017-01-30;7610.0;7515.0;7515.0
2017-01-31;7425.0;7770.0;7770.0
2017-02-01;7625.0;8085.0;7625.0
2017-02-02;7780.0;8370.0;7780.0
2017-02-03;7850.0;8670.0;7850.0
2017-02-06;7830.0;8690.0;7830.0
2017-02-07;7470.0;8090.0;7470.0
2017-02-08;7525.0;8370.0;7525.0
2017-02-09;7555.0;8410.0;7555.0
2017-02-10;7525.0;8405.0;7525.0
2017-02-13;7670.0;8605.0;7670.0
2017-02-14;7405.0;8200.0;7405.0
2017-02-15;7260.0;7990.0;7260.0
2017-02-16;7240.0;7965.0;7240.0
2017-02-17;7340.0;8180.0;7340.0
2017-02-20;7360.0;8445.0;7360.0
2017-02-21;7405.0;8495.0;8495.0
2017-02-22;7455.0;8635.0;8635.0
2017-02-23;7510.0;8940.0;8940.0
2017-02-24;7495.0;9060.0;9060.0
2017-02-27;7460.0;8870.0;8870.0
2017-02-28;9330.0;10210.0;10210.0
2017-03-01;9920.0;10610.0;9920.0
2017-03-02;10025.0;10670.0;10025.0
2017-03-03;10295.0;10925.0;10295.0
2017-03-06;10470.0;11330.0;10470.0
2017-03-07;10410.0;11270.0;10410.0
2017-03-08;9860.0;10530.0;9860.0
2017-03-09;9920.0;10540.0;9920.0
2017-03-10;9790.0;10280.0;9790.0
2017-03-13;9745.0;10400.0;9745.0
2017-03-14;9605.0;10155.0;9605.0
2017-03-15;9425.0;9860.0;9425.0
2017-03-16;9270.0;9970.0;9270.0
2017-03-17;9190.0;9880.0;9190.0
2017-03-20;9160.0;9840.0;9160.0
2017-03-21;9255.0;10435.0;9255.0
2017-03-22;9250.0;10450.0;9250.0
2017-03-23;9380.0;11480.0;9380.0
