Exchange Date,Trade Price
2013-06-04 00:00:00,805
2013-06-03 00:00:00,806
2013-05-31 00:00:00,809
2013-05-30 00:00:00,811
2013-05-29 00:00:00,818
2013-05-28 00:00:00,822
2013-05-24 00:00:00,826
2013-05-23 00:00:00,828
2013-05-22 00:00:00,829
2013-05-21 00:00:00,830
2013-05-20 00:00:00,836
2013-05-17 00:00:00,841
2013-05-16 00:00:00,850
2013-05-15 00:00:00,861
2013-05-14 00:00:00,872
2013-05-13 00:00:00,879
2013-05-10 00:00:00,884
2013-05-09 00:00:00,889
2013-05-08 00:00:00,892
2013-05-07 00:00:00,889
2013-05-03 00:00:00,878
2013-05-02 00:00:00,873
2013-05-01 00:00:00,862
2013-04-30 00:00:00,863
2013-04-29 00:00:00,868
2013-04-26 00:00:00,871
2013-04-25 00:00:00,872
2013-04-24 00:00:00,879
2013-04-23 00:00:00,885
2013-04-22 00:00:00,889
2013-04-19 00:00:00,888
2013-04-18 00:00:00,885
2013-04-17 00:00:00,885
2013-04-16 00:00:00,880
2013-04-15 00:00:00,876
2013-04-12 00:00:00,875
2013-04-11 00:00:00,865
2013-04-10 00:00:00,859
2013-04-09 00:00:00,856
2013-04-08 00:00:00,858
2013-04-05 00:00:00,861
2013-04-04 00:00:00,866
2013-04-03 00:00:00,877
2013-04-02 00:00:00,896
2013-03-28 00:00:00,910
2013-03-27 00:00:00,922
2013-03-26 00:00:00,931
2013-03-25 00:00:00,935
2013-03-22 00:00:00,933
2013-03-21 00:00:00,930
2013-03-20 00:00:00,923
2013-03-19 00:00:00,912
2013-03-18 00:00:00,899
2013-03-15 00:00:00,892
2013-03-14 00:00:00,880
2013-03-13 00:00:00,875
2013-03-12 00:00:00,865
2013-03-11 00:00:00,847
2013-03-08 00:00:00,843
2013-03-07 00:00:00,834
2013-03-06 00:00:00,820
2013-03-05 00:00:00,806
2013-03-04 00:00:00,789
2013-03-01 00:00:00,776
2013-02-28 00:00:00,757
2013-02-27 00:00:00,745
2013-02-26 00:00:00,741
2013-02-25 00:00:00,743
2013-02-22 00:00:00,740
2013-02-21 00:00:00,737
2013-02-20 00:00:00,735
2013-02-19 00:00:00,738
2013-02-18 00:00:00,747
2013-02-15 00:00:00,753
2013-02-14 00:00:00,748
2013-02-13 00:00:00,751
2013-02-12 00:00:00,747
2013-02-11 00:00:00,746
2013-02-08 00:00:00,748
2013-02-07 00:00:00,749
2013-02-06 00:00:00,740
2013-02-05 00:00:00,739
2013-02-04 00:00:00,745
2013-02-01 00:00:00,750
2013-01-31 00:00:00,760
2013-01-30 00:00:00,767
2013-01-29 00:00:00,779
2013-01-28 00:00:00,792
2013-01-25 00:00:00,798
2013-01-24 00:00:00,808
2013-01-23 00:00:00,817
2013-01-22 00:00:00,825
2013-01-21 00:00:00,838
2013-01-18 00:00:00,837
2013-01-17 00:00:00,820
2013-01-16 00:00:00,781
2013-01-15 00:00:00,765
2013-01-14 00:00:00,762
2013-01-11 00:00:00,760
2013-01-10 00:00:00,751
2013-01-09 00:00:00,743
2013-01-08 00:00:00,734
2013-01-07 00:00:00,712
2013-01-04 00:00:00,706
2013-01-03 00:00:00,700
2013-01-02 00:00:00,698
2012-12-24 00:00:00,699
2012-12-21 00:00:00,700
2012-12-20 00:00:00,708
2012-12-19 00:00:00,720
2012-12-18 00:00:00,743
2012-12-17 00:00:00,766
2012-12-14 00:00:00,784
2012-12-13 00:00:00,799
2012-12-12 00:00:00,826
2012-12-11 00:00:00,900
2012-12-10 00:00:00,937
2012-12-07 00:00:00,966
2012-12-06 00:00:00,990
2012-12-05 00:00:00,1022
2012-12-04 00:00:00,1054
2012-12-03 00:00:00,1077
2012-11-30 00:00:00,1086
2012-11-29 00:00:00,1097
2012-11-28 00:00:00,1104
2012-11-27 00:00:00,1097
2012-11-26 00:00:00,1094
2012-11-23 00:00:00,1090
2012-11-22 00:00:00,1084
2012-11-21 00:00:00,1073
2012-11-20 00:00:00,1066
2012-11-19 00:00:00,1054
2012-11-16 00:00:00,1036
2012-11-15 00:00:00,1024
2012-11-14 00:00:00,1011
2012-11-13 00:00:00,985
2012-11-12 00:00:00,965
2012-11-09 00:00:00,940
2012-11-08 00:00:00,916
2012-11-07 00:00:00,916
2012-11-06 00:00:00,947
2012-11-05 00:00:00,971
2012-11-02 00:00:00,986
2012-11-01 00:00:00,1000
2012-10-31 00:00:00,1026
2012-10-30 00:00:00,1043
2012-10-29 00:00:00,1048
2012-10-26 00:00:00,1049
2012-10-25 00:00:00,1051
2012-10-24 00:00:00,1088
2012-10-23 00:00:00,1109
2012-10-22 00:00:00,1037
2012-10-19 00:00:00,1010
2012-10-18 00:00:00,989
2012-10-17 00:00:00,999
2012-10-16 00:00:00,981
2012-10-15 00:00:00,941
2012-10-12 00:00:00,926
2012-10-11 00:00:00,903
2012-10-10 00:00:00,875
2012-10-09 00:00:00,875
2012-10-08 00:00:00,883
2012-10-05 00:00:00,875
2012-10-04 00:00:00,845
2012-10-03 00:00:00,798
2012-10-02 00:00:00,778
2012-10-01 00:00:00,777
2012-09-28 00:00:00,766
2012-09-27 00:00:00,744
2012-09-26 00:00:00,752
2012-09-25 00:00:00,763
2012-09-24 00:00:00,772
2012-09-21 00:00:00,774
2012-09-20 00:00:00,755
2012-09-19 00:00:00,722
2012-09-18 00:00:00,697
2012-09-17 00:00:00,663
2012-09-14 00:00:00,662
2012-09-13 00:00:00,663
2012-09-12 00:00:00,661
2012-09-11 00:00:00,662
2012-09-10 00:00:00,666
2012-09-07 00:00:00,669
2012-09-06 00:00:00,675
2012-09-05 00:00:00,684
2012-09-04 00:00:00,693
2012-09-03 00:00:00,698
2012-08-31 00:00:00,703
2012-08-30 00:00:00,707
2012-08-29 00:00:00,718
2012-08-28 00:00:00,724
2012-08-24 00:00:00,717
2012-08-23 00:00:00,715
2012-08-22 00:00:00,712
2012-08-21 00:00:00,709
2012-08-20 00:00:00,711
2012-08-17 00:00:00,714
2012-08-16 00:00:00,720
2012-08-15 00:00:00,728
2012-08-14 00:00:00,750
2012-08-13 00:00:00,764
2012-08-10 00:00:00,774
2012-08-09 00:00:00,790
2012-08-08 00:00:00,812
2012-08-07 00:00:00,836
2012-08-06 00:00:00,843
2012-08-03 00:00:00,852
2012-08-02 00:00:00,861
2012-08-01 00:00:00,878
2012-07-31 00:00:00,897
2012-07-30 00:00:00,915
2012-07-27 00:00:00,933
2012-07-26 00:00:00,958
2012-07-25 00:00:00,982
2012-07-24 00:00:00,1003
2012-07-23 00:00:00,1022
2012-07-20 00:00:00,1037
2012-07-19 00:00:00,1053
2012-07-18 00:00:00,1074
2012-07-17 00:00:00,1093
2012-07-16 00:00:00,1102
2012-07-13 00:00:00,1110
2012-07-12 00:00:00,1121
2012-07-11 00:00:00,1146
2012-07-10 00:00:00,1160
2012-07-09 00:00:00,1162
2012-07-06 00:00:00,1157
2012-07-05 00:00:00,1138
2012-07-04 00:00:00,1103
2012-07-03 00:00:00,1063
2012-07-02 00:00:00,1013
2012-06-29 00:00:00,1004
2012-06-28 00:00:00,994
2012-06-27 00:00:00,988
2012-06-26 00:00:00,981
2012-06-25 00:00:00,978
2012-06-22 00:00:00,978
2012-06-21 00:00:00,978
2012-06-20 00:00:00,972
2012-06-19 00:00:00,954
2012-06-18 00:00:00,938
2012-06-15 00:00:00,924
2012-06-14 00:00:00,912
2012-06-13 00:00:00,902
2012-06-12 00:00:00,893
2012-06-11 00:00:00,884
2012-06-08 00:00:00,877
2012-06-07 00:00:00,872
2012-06-06 00:00:00,878
2012-06-01 00:00:00,904
2012-05-31 00:00:00,923
2012-05-30 00:00:00,950
2012-05-29 00:00:00,986
2012-05-28 00:00:00,1012
2012-05-25 00:00:00,1034
2012-05-24 00:00:00,1058
2012-05-23 00:00:00,1100
2012-05-22 00:00:00,1127
2012-05-21 00:00:00,1141
2012-05-18 00:00:00,1141
2012-05-17 00:00:00,1137
2012-05-16 00:00:00,1137
2012-05-15 00:00:00,1130
2012-05-14 00:00:00,1132
2012-05-11 00:00:00,1138
2012-05-10 00:00:00,1146
2012-05-09 00:00:00,1156
2012-05-08 00:00:00,1165
2012-05-04 00:00:00,1157
2012-05-03 00:00:00,1157
2012-05-02 00:00:00,1149
2012-05-01 00:00:00,1152
2012-04-30 00:00:00,1155
2012-04-27 00:00:00,1156
2012-04-26 00:00:00,1148
2012-04-25 00:00:00,1137
2012-04-24 00:00:00,1116
2012-04-23 00:00:00,1090
2012-04-20 00:00:00,1067
2012-04-19 00:00:00,1028
2012-04-18 00:00:00,1006
2012-04-17 00:00:00,989
2012-04-16 00:00:00,975
2012-04-13 00:00:00,972
2012-04-12 00:00:00,960
2012-04-11 00:00:00,944
2012-04-10 00:00:00,928
2012-04-05 00:00:00,928
2012-04-04 00:00:00,926
2012-04-03 00:00:00,931
2012-04-02 00:00:00,934
2012-03-30 00:00:00,934
2012-03-29 00:00:00,930
2012-03-28 00:00:00,922
2012-03-27 00:00:00,917
2012-03-26 00:00:00,912
2012-03-23 00:00:00,908
2012-03-22 00:00:00,902
2012-03-21 00:00:00,896
2012-03-20 00:00:00,884
2012-03-19 00:00:00,879
2012-03-16 00:00:00,874
2012-03-15 00:00:00,866
2012-03-14 00:00:00,855
2012-03-13 00:00:00,844
2012-03-12 00:00:00,837
2012-03-09 00:00:00,824
2012-03-08 00:00:00,812
2012-03-07 00:00:00,798
2012-03-06 00:00:00,787
2012-03-05 00:00:00,782
2012-03-02 00:00:00,771
2012-03-01 00:00:00,763
2012-02-29 00:00:00,750
2012-02-28 00:00:00,738
2012-02-27 00:00:00,730
2012-02-24 00:00:00,718
2012-02-23 00:00:00,706
2012-02-22 00:00:00,704
2012-02-21 00:00:00,706
2012-02-20 00:00:00,715
2012-02-17 00:00:00,717
2012-02-16 00:00:00,723
2012-02-15 00:00:00,731
2012-02-14 00:00:00,734
2012-02-13 00:00:00,729
2012-02-10 00:00:00,715
2012-02-09 00:00:00,695
2012-02-08 00:00:00,676
2012-02-07 00:00:00,660
2012-02-06 00:00:00,648
2012-02-03 00:00:00,647
2012-02-02 00:00:00,651
2012-02-01 00:00:00,662
2012-01-31 00:00:00,680
2012-01-30 00:00:00,702
2012-01-27 00:00:00,726
2012-01-26 00:00:00,753
2012-01-25 00:00:00,784
2012-01-24 00:00:00,807
2012-01-23 00:00:00,841
2012-01-20 00:00:00,862
2012-01-19 00:00:00,893
2012-01-18 00:00:00,926
2012-01-17 00:00:00,974
2012-01-16 00:00:00,1013
2012-01-13 00:00:00,1053
2012-01-12 00:00:00,1105
2012-01-11 00:00:00,1193
2012-01-10 00:00:00,1258
2012-01-09 00:00:00,1308
2012-01-06 00:00:00,1347
2012-01-05 00:00:00,1426
2012-01-04 00:00:00,1552
2012-01-03 00:00:00,1624
2011-12-23 00:00:00,1738
2011-12-22 00:00:00,1787
2011-12-21 00:00:00,1856
2011-12-20 00:00:00,1878
2011-12-19 00:00:00,1885
2011-12-16 00:00:00,1888
2011-12-15 00:00:00,1889
2011-12-14 00:00:00,1912
2011-12-13 00:00:00,1922
2011-12-12 00:00:00,1930
2011-12-09 00:00:00,1922
2011-12-08 00:00:00,1882
2011-12-07 00:00:00,1849
2011-12-06 00:00:00,1848
2011-12-05 00:00:00,1856
2011-12-02 00:00:00,1866
2011-12-01 00:00:00,1862
2011-11-30 00:00:00,1846
2011-11-29 00:00:00,1828
2011-11-28 00:00:00,1809
2011-11-25 00:00:00,1807
2011-11-24 00:00:00,1814
2011-11-23 00:00:00,1830
2011-11-22 00:00:00,1854
2011-11-21 00:00:00,1874
2011-11-18 00:00:00,1895
2011-11-17 00:00:00,1898
2011-11-16 00:00:00,1884
2011-11-15 00:00:00,1846
2011-11-14 00:00:00,1818
2011-11-11 00:00:00,1835
2011-11-10 00:00:00,1840
2011-11-09 00:00:00,1802
2011-11-08 00:00:00,1759
2011-11-07 00:00:00,1766
2011-11-04 00:00:00,1784
2011-11-03 00:00:00,1817
2011-11-02 00:00:00,1859
2011-11-01 00:00:00,1912
2011-10-31 00:00:00,1965
2011-10-28 00:00:00,2018
2011-10-27 00:00:00,2091
2011-10-26 00:00:00,2145
2011-10-25 00:00:00,2161
2011-10-24 00:00:00,2153
2011-10-21 00:00:00,2153
2011-10-20 00:00:00,2161
2011-10-19 00:00:00,2140
2011-10-18 00:00:00,2136
2011-10-17 00:00:00,2160
2011-10-14 00:00:00,2173
2011-10-13 00:00:00,2155
2011-10-12 00:00:00,2127
2011-10-11 00:00:00,2106
2011-10-10 00:00:00,2032
2011-10-07 00:00:00,2000
2011-10-06 00:00:00,1967
2011-10-05 00:00:00,1908
2011-10-04 00:00:00,1885
2011-10-03 00:00:00,1886
2011-09-30 00:00:00,1899
2011-09-29 00:00:00,1913
2011-09-28 00:00:00,1920
2011-09-27 00:00:00,1927
2011-09-26 00:00:00,1928
2011-09-23 00:00:00,1920
2011-09-22 00:00:00,1884
2011-09-21 00:00:00,1811
2011-09-20 00:00:00,1795
2011-09-19 00:00:00,1764
2011-09-16 00:00:00,1814
2011-09-15 00:00:00,1907
2011-09-14 00:00:00,1927
2011-09-13 00:00:00,1901
2011-09-12 00:00:00,1876
2011-09-09 00:00:00,1838
2011-09-08 00:00:00,1782
2011-09-07 00:00:00,1744
2011-09-06 00:00:00,1767
2011-09-05 00:00:00,1750
2011-09-02 00:00:00,1740
2011-09-01 00:00:00,1682
2011-08-31 00:00:00,1619
2011-08-30 00:00:00,1537
2011-08-26 00:00:00,1541
2011-08-25 00:00:00,1582
2011-08-24 00:00:00,1602
2011-08-23 00:00:00,1565
2011-08-22 00:00:00,1515
2011-08-19 00:00:00,1462
2011-08-18 00:00:00,1414
2011-08-17 00:00:00,1371
2011-08-16 00:00:00,1344
2011-08-15 00:00:00,1306
2011-08-12 00:00:00,1287
2011-08-11 00:00:00,1277
2011-08-10 00:00:00,1265
2011-08-09 00:00:00,1257
2011-08-08 00:00:00,1264
2011-08-05 00:00:00,1268
2011-08-04 00:00:00,1268
2011-08-03 00:00:00,1260
2011-08-02 00:00:00,1253
2011-08-01 00:00:00,1256
2011-07-29 00:00:00,1264
2011-07-28 00:00:00,1278
2011-07-27 00:00:00,1296
2011-07-26 00:00:00,1310
2011-07-25 00:00:00,1317
2011-07-22 00:00:00,1323
2011-07-21 00:00:00,1325
2011-07-20 00:00:00,1328
2011-07-19 00:00:00,1330
2011-07-18 00:00:00,1340
2011-07-15 00:00:00,1353
2011-07-14 00:00:00,1367
2011-07-13 00:00:00,1383
2011-07-12 00:00:00,1411
2011-07-11 00:00:00,1437
2011-07-08 00:00:00,1449
2011-07-07 00:00:00,1453
2011-07-06 00:00:00,1443
2011-07-05 00:00:00,1428
2011-07-04 00:00:00,1419
2011-07-01 00:00:00,1422
2011-06-30 00:00:00,1413
2011-06-29 00:00:00,1420
2011-06-28 00:00:00,1438
2011-06-27 00:00:00,1442
2011-06-24 00:00:00,1424
2011-06-23 00:00:00,1414
2011-06-22 00:00:00,1406
2011-06-21 00:00:00,1409
2011-06-20 00:00:00,1418
2011-06-17 00:00:00,1423
2011-06-16 00:00:00,1424
2011-06-15 00:00:00,1405
2011-06-14 00:00:00,1400
2011-06-13 00:00:00,1412
2011-06-10 00:00:00,1418
2011-06-09 00:00:00,1428
2011-06-08 00:00:00,1434
2011-06-07 00:00:00,1456
2011-06-06 00:00:00,1484
2011-06-03 00:00:00,1489
2011-06-02 00:00:00,1489
2011-06-01 00:00:00,1485
2011-05-31 00:00:00,1480
2011-05-27 00:00:00,1474
2011-05-26 00:00:00,1467
2011-05-25 00:00:00,1446
2011-05-24 00:00:00,1398
2011-05-23 00:00:00,1369
2011-05-20 00:00:00,1349
2011-05-19 00:00:00,1329
2011-05-18 00:00:00,1271
2011-05-17 00:00:00,1274
2011-05-16 00:00:00,1291
2011-05-13 00:00:00,1306
2011-05-12 00:00:00,1320
2011-05-11 00:00:00,1334
2011-05-10 00:00:00,1344
2011-05-09 00:00:00,1348
2011-05-06 00:00:00,1340
2011-05-05 00:00:00,1314
2011-05-04 00:00:00,1302
2011-05-03 00:00:00,1292
2011-04-28 00:00:00,1269
2011-04-27 00:00:00,1259
2011-04-26 00:00:00,1250
2011-04-21 00:00:00,1254
2011-04-20 00:00:00,1262
2011-04-19 00:00:00,1271
2011-04-18 00:00:00,1284
2011-04-15 00:00:00,1296
2011-04-14 00:00:00,1309
2011-04-13 00:00:00,1324
2011-04-12 00:00:00,1342
2011-04-11 00:00:00,1359
2011-04-08 00:00:00,1376
2011-04-07 00:00:00,1401
2011-04-06 00:00:00,1430
2011-04-05 00:00:00,1462
2011-04-04 00:00:00,1498
2011-04-01 00:00:00,1520
2011-03-31 00:00:00,1530
2011-03-30 00:00:00,1545
2011-03-29 00:00:00,1572
2011-03-28 00:00:00,1585
2011-03-25 00:00:00,1585
2011-03-24 00:00:00,1583
2011-03-23 00:00:00,1565
2011-03-22 00:00:00,1543
2011-03-21 00:00:00,1531
2011-03-18 00:00:00,1531
2011-03-17 00:00:00,1533
2011-03-16 00:00:00,1538
2011-03-15 00:00:00,1548
2011-03-14 00:00:00,1559
2011-03-11 00:00:00,1562
2011-03-10 00:00:00,1538
2011-03-09 00:00:00,1472
2011-03-08 00:00:00,1424
2011-03-07 00:00:00,1382
2011-03-04 00:00:00,1346
2011-03-03 00:00:00,1317
2011-03-02 00:00:00,1281
2011-03-01 00:00:00,1262
2011-02-28 00:00:00,1251
2011-02-25 00:00:00,1245
2011-02-24 00:00:00,1242
2011-02-23 00:00:00,1253
2011-02-22 00:00:00,1279
2011-02-21 00:00:00,1295
2011-02-18 00:00:00,1301
2011-02-17 00:00:00,1292
2011-02-16 00:00:00,1271
2011-02-15 00:00:00,1236
2011-02-14 00:00:00,1206
2011-02-11 00:00:00,1178
2011-02-10 00:00:00,1136
2011-02-09 00:00:00,1092
2011-02-08 00:00:00,1064
2011-02-07 00:00:00,1045
2011-02-04 00:00:00,1043
2011-02-03 00:00:00,1045
2011-02-02 00:00:00,1064
2011-02-01 00:00:00,1084
2011-01-31 00:00:00,1107
2011-01-28 00:00:00,1137
2011-01-27 00:00:00,1186
2011-01-26 00:00:00,1234
2011-01-25 00:00:00,1292
2011-01-24 00:00:00,1345
2011-01-21 00:00:00,1370
2011-01-20 00:00:00,1393
2011-01-19 00:00:00,1411
2011-01-18 00:00:00,1432
2011-01-17 00:00:00,1439
2011-01-14 00:00:00,1439
2011-01-13 00:00:00,1446
2011-01-12 00:00:00,1453
2011-01-11 00:00:00,1480
2011-01-10 00:00:00,1495
2011-01-07 00:00:00,1519
2011-01-06 00:00:00,1544
2011-01-05 00:00:00,1621
2011-01-04 00:00:00,1693
2010-12-24 00:00:00,1773
2010-12-23 00:00:00,1795
2010-12-22 00:00:00,1830
2010-12-21 00:00:00,1886
2010-12-20 00:00:00,1955
2010-12-17 00:00:00,1999
2010-12-16 00:00:00,2028
2010-12-15 00:00:00,2047
2010-12-14 00:00:00,2069
2010-12-13 00:00:00,2076
2010-12-10 00:00:00,2095
2010-12-09 00:00:00,2111
2010-12-08 00:00:00,2144
2010-12-07 00:00:00,2173
2010-12-06 00:00:00,2179
2010-12-03 00:00:00,2168
2010-12-02 00:00:00,2133
2010-12-01 00:00:00,2096
2010-11-30 00:00:00,2099
2010-11-29 00:00:00,2145
2010-11-26 00:00:00,2170
2010-11-25 00:00:00,2200
2010-11-24 00:00:00,2213
2010-11-23 00:00:00,2199
2010-11-22 00:00:00,2179
2010-11-19 00:00:00,2155
2010-11-18 00:00:00,2164
2010-11-17 00:00:00,2188
2010-11-16 00:00:00,2219
2010-11-15 00:00:00,2261
2010-11-12 00:00:00,2313
2010-11-11 00:00:00,2366
2010-11-10 00:00:00,2454
2010-11-09 00:00:00,2467
2010-11-08 00:00:00,2482
2010-11-05 00:00:00,2495
2010-11-04 00:00:00,2510
2010-11-03 00:00:00,2542
2010-11-02 00:00:00,2600
2010-11-01 00:00:00,2648
2010-10-29 00:00:00,2678
2010-10-28 00:00:00,2707
2010-10-27 00:00:00,2784
2010-10-26 00:00:00,2778
2010-10-25 00:00:00,2748
2010-10-22 00:00:00,2727
2010-10-21 00:00:00,2720
2010-10-20 00:00:00,2729
2010-10-19 00:00:00,2744
2010-10-18 00:00:00,2756
2010-10-15 00:00:00,2762
2010-10-14 00:00:00,2769
2010-10-13 00:00:00,2748
2010-10-12 00:00:00,2719
2010-10-11 00:00:00,2695
2010-10-08 00:00:00,2696
2010-10-07 00:00:00,2662
2010-10-06 00:00:00,2639
2010-10-05 00:00:00,2569
2010-10-04 00:00:00,2478
2010-10-01 00:00:00,2452
2010-09-30 00:00:00,2446
2010-09-29 00:00:00,2468
2010-09-28 00:00:00,2504
2010-09-27 00:00:00,2451
2010-09-24 00:00:00,2444
2010-09-23 00:00:00,2461
2010-09-22 00:00:00,2486
2010-09-21 00:00:00,2562
2010-09-20 00:00:00,2628
2010-09-17 00:00:00,2676
2010-09-16 00:00:00,2737
2010-09-15 00:00:00,2840
2010-09-14 00:00:00,2940
2010-09-13 00:00:00,2976
2010-09-10 00:00:00,2995
2010-09-09 00:00:00,2988
2010-09-08 00:00:00,2975
2010-09-07 00:00:00,2918
2010-09-06 00:00:00,2881
2010-09-03 00:00:00,2876
2010-09-02 00:00:00,2835
2010-09-01 00:00:00,2741
2010-08-31 00:00:00,2713
2010-08-27 00:00:00,2712
2010-08-26 00:00:00,2703
2010-08-25 00:00:00,2773
2010-08-24 00:00:00,2861
2010-08-23 00:00:00,2841
2010-08-20 00:00:00,2756
2010-08-19 00:00:00,2644
2010-08-18 00:00:00,2558
2010-08-17 00:00:00,2515
2010-08-16 00:00:00,2488
2010-08-13 00:00:00,2468
2010-08-12 00:00:00,2437
2010-08-11 00:00:00,2378
2010-08-10 00:00:00,2212
2010-08-09 00:00:00,2114
2010-08-06 00:00:00,2030
2010-08-05 00:00:00,1978
2010-08-04 00:00:00,1957
2010-08-03 00:00:00,1964
2010-08-02 00:00:00,1977
2010-07-30 00:00:00,1967
2010-07-29 00:00:00,1942
2010-07-28 00:00:00,1901
2010-07-27 00:00:00,1869
2010-07-26 00:00:00,1841
2010-07-23 00:00:00,1826
2010-07-22 00:00:00,1801
2010-07-21 00:00:00,1781
2010-07-20 00:00:00,1761
2010-07-19 00:00:00,1732
2010-07-16 00:00:00,1720
2010-07-15 00:00:00,1700
2010-07-14 00:00:00,1709
2010-07-13 00:00:00,1790
2010-07-12 00:00:00,1840
2010-07-09 00:00:00,1902
2010-07-08 00:00:00,1940
2010-07-07 00:00:00,2018
2010-07-06 00:00:00,2127
2010-07-05 00:00:00,2216
2010-07-02 00:00:00,2280
2010-07-01 00:00:00,2351
2010-06-30 00:00:00,2406
2010-06-29 00:00:00,2447
2010-06-28 00:00:00,2482
2010-06-25 00:00:00,2501
2010-06-24 00:00:00,2502
2010-06-23 00:00:00,2515
2010-06-22 00:00:00,2547
2010-06-21 00:00:00,2601
2010-06-18 00:00:00,2694
2010-06-17 00:00:00,2784
2010-06-16 00:00:00,2893
2010-06-15 00:00:00,3020
2010-06-14 00:00:00,3115
2010-06-11 00:00:00,3288
2010-06-10 00:00:00,3423
2010-06-09 00:00:00,3514
2010-06-08 00:00:00,3579
2010-06-07 00:00:00,3733
2010-06-04 00:00:00,3844
2010-06-03 00:00:00,3933
2010-06-02 00:00:00,4041
2010-06-01 00:00:00,4074
2010-05-28 00:00:00,4078
2010-05-27 00:00:00,4156
2010-05-26 00:00:00,4209
2010-05-25 00:00:00,4187
2010-05-24 00:00:00,3943
2010-05-21 00:00:00,3844
2010-05-20 00:00:00,3803
2010-05-19 00:00:00,3832
2010-05-18 00:00:00,3882
2010-05-17 00:00:00,3922
2010-05-14 00:00:00,3929
2010-05-13 00:00:00,3914
2010-05-12 00:00:00,3888
2010-05-11 00:00:00,3822
2010-05-10 00:00:00,3707
2010-05-07 00:00:00,3608
2010-05-06 00:00:00,3468
2010-05-05 00:00:00,3379
2010-05-04 00:00:00,3352
2010-04-30 00:00:00,3354
2010-04-29 00:00:00,3359
2010-04-28 00:00:00,3329
2010-04-27 00:00:00,3203
2010-04-26 00:00:00,3020
2010-04-23 00:00:00,3013
2010-04-22 00:00:00,3006
2010-04-21 00:00:00,3009
2010-04-20 00:00:00,2998
2010-04-19 00:00:00,3002
2010-04-16 00:00:00,3009
2010-04-15 00:00:00,3001
2010-04-14 00:00:00,2966
2010-04-13 00:00:00,2928
2010-04-12 00:00:00,2911
2010-04-09 00:00:00,2913
2010-04-08 00:00:00,2922
2010-04-07 00:00:00,2947
2010-04-06 00:00:00,2981
2010-04-01 00:00:00,2991
2010-03-31 00:00:00,2998
2010-03-30 00:00:00,2982
2010-03-29 00:00:00,3021
2010-03-26 00:00:00,3098
2010-03-25 00:00:00,3177
2010-03-24 00:00:00,3243
2010-03-23 00:00:00,3280
2010-03-22 00:00:00,3337
2010-03-19 00:00:00,3379
2010-03-18 00:00:00,3396
2010-03-17 00:00:00,3427
2010-03-16 00:00:00,3498
2010-03-15 00:00:00,3574
2010-03-12 00:00:00,3506
2010-03-11 00:00:00,3316
2010-03-10 00:00:00,3230
2010-03-09 00:00:00,3210
2010-03-08 00:00:00,3259
2010-03-05 00:00:00,3242
2010-03-04 00:00:00,3121
2010-03-03 00:00:00,2911
2010-03-02 00:00:00,2792
2010-03-01 00:00:00,2760
2010-02-26 00:00:00,2738
2010-02-25 00:00:00,2711
2010-02-24 00:00:00,2707
2010-02-23 00:00:00,2724
2010-02-22 00:00:00,2721
2010-02-19 00:00:00,2714
2010-02-18 00:00:00,2704
2010-02-17 00:00:00,2661
2010-02-16 00:00:00,2598
2010-02-15 00:00:00,2566
2010-02-12 00:00:00,2571
2010-02-11 00:00:00,2575
2010-02-10 00:00:00,2630
2010-02-09 00:00:00,2706
2010-02-08 00:00:00,2722
2010-02-05 00:00:00,2715
2010-02-04 00:00:00,2685
2010-02-03 00:00:00,2673
2010-02-02 00:00:00,2691
2010-02-01 00:00:00,2745
2010-01-29 00:00:00,2848
2010-01-28 00:00:00,2963
2010-01-27 00:00:00,3118
2010-01-26 00:00:00,3205
2010-01-25 00:00:00,3223
2010-01-22 00:00:00,3204
2010-01-21 00:00:00,3170
2010-01-20 00:00:00,3158
2010-01-19 00:00:00,3208
2010-01-18 00:00:00,3295
2010-01-15 00:00:00,3299
2010-01-14 00:00:00,3235
2010-01-13 00:00:00,3175
2010-01-12 00:00:00,3160
2010-01-11 00:00:00,3148
2010-01-08 00:00:00,3140
2010-01-07 00:00:00,3149
2010-01-06 00:00:00,3259
2010-01-05 00:00:00,3270
2010-01-04 00:00:00,3140
2009-12-24 00:00:00,3005
2009-12-23 00:00:00,3023
2009-12-22 00:00:00,3063
2009-12-21 00:00:00,3154
2009-12-18 00:00:00,3258
2009-12-17 00:00:00,3376
2009-12-16 00:00:00,3474
2009-12-15 00:00:00,3518
2009-12-14 00:00:00,3530
2009-12-11 00:00:00,3579
2009-12-10 00:00:00,3671
2009-12-09 00:00:00,3791
2009-12-08 00:00:00,3902
2009-12-07 00:00:00,4036
2009-12-04 00:00:00,4107
2009-12-03 00:00:00,4062
2009-12-02 00:00:00,3918
2009-12-01 00:00:00,3836
2009-11-30 00:00:00,3887
2009-11-27 00:00:00,3974
2009-11-26 00:00:00,4119
2009-11-25 00:00:00,4234
2009-11-24 00:00:00,4340
2009-11-23 00:00:00,4423
2009-11-20 00:00:00,4507
2009-11-19 00:00:00,4661
2009-11-18 00:00:00,4643
2009-11-17 00:00:00,4381
2009-11-16 00:00:00,4220
2009-11-13 00:00:00,4111
2009-11-12 00:00:00,3954
2009-11-11 00:00:00,3748
2009-11-10 00:00:00,3615
2009-11-09 00:00:00,3480
2009-11-06 00:00:00,3393
2009-11-05 00:00:00,3335
2009-11-04 00:00:00,3295
2009-11-03 00:00:00,3247
