Date;CURMON;1MON;2MON;3MON;CURQ;1Q;2Q;3Q;1CAL;2CAL;3CAL;Rollover;ROLL
20.11.2017;10600;10590;9550;9325;10595;9462;10015;9680;9837;9735;9725;0;10590
21.11.2017;10570;10510;9505;9265;10540;9400;9913;9600;9753;9675;9695;0;10510
22.11.2017;10565;10555;9670;9290;10560;9478;9950;9685;9817;9740;9715;0;10555
23.11.2017;10575;10725;9880;9430;10650;9657;10115;9720;9907;9770;9755;0;10725
24.11.2017;10585;10860;9980;9560;10723;9770;10145;9745;9954;9815;9790;1;9980
27.11.2017;10570;10770;9920;9500;10670;9712;10095;9690;9906;9810;9790;1;9920
28.11.2017;10570;10720;9930;9470;10645;9697;10140;9705;9919;9805;9780;1;9930
29.11.2017;10560;10940;10030;9570;10750;9780;10315;9760;10005;9870;9815;1;10030
30.11.2017;11210;10180;9620;9790;11210;9863;10365;9850;10091;10015;9880;1;9620
01.12.2017;11505;10430;9770;9915;11505;10038;10565;10075;10291;10135;9965;0;10430
04.12.2017;10855;10170;9455;9750;10855;9792;10325;9895;10088;9940;9870;0;10170
05.12.2017;10490;9695;9145;9655;10490;9498;10115;9595;9839;9795;9765;0;9695
06.12.2017;10725;9970;9355;9895;10725;9740;10305;9780;10043;9812;9815;0;9970
07.12.2017;10740;10030;9445;10020;10740;9832;10313;9845;10095;9865;9835;0;10030
08.12.2017;10710;10090;9485;10100;10710;9892;10273;9915;10119;9850;9845;0;10090
11.12.2017;10645;10110;9540;10260;10645;9970;10365;9995;10199;9850;9835;0;10110
12.12.2017;10635;9990;9535;10205;10635;9910;10270;9955;10145;9805;9825;0;9990
13.12.2017;10635;9950;9490;10125;10635;9855;10165;9925;10073;9775;9805;0;9950
14.12.2017;10590;9740;9085;9985;10590;9603;10045;9830;9918;9690;9770;0;9740
15.12.2017;10590;9790;9070;10015;10590;9625;10010;9850;9916;9659;9740;0;9790
18.12.2017;10585;9875;9160;10045;10585;9693;10170;9900;10005;9695;9740;0;9875
19.12.2017;10570;9940;9200;10035;10570;9725;10250;9925;10035;9725;9713;0;9940
20.12.2017;10560;9830;9135;10035;10560;9667;10225;9940;10006;9690;9725;0;9830
21.12.2017;10570;9920;9180;10080;10570;9727;10270;9965;10049;9685;9735;0;9920
22.12.2017;9865;9200;10185;10285;9750;10290;9938;10287;9730;9720;9698;0;9200
27.12.2017;9888;9215;10213;10290;9772;10298;9930;10300;9755;9710;9695;1;10213
28.12.2017;9890;9205;10225;10310;9773;10298;9930;10310;9756;9707;9695;1;10225
29.12.2017;9890;9225;10250;10315;9788;10296;9927;10313;9757;9707;9695;1;10250
02.01.2018;9915;9270;10300;10350;9828;10360;9970;10455;9795;9717;9705;0;9270
03.01.2018;10190;9645;10635;10660;10157;10690;10305;10765;10230;9930;9855;0;9645
04.01.2018;10310;10050;10782;10765;10381;10810;10490;10945;10345;10005;9915;0;10050
05.01.2018;10295;10015;10805;10805;10372;10800;10465;10960;10378;10012;9930;0;10015
08.01.2018;10290;9920;10675;10750;10295;10775;10425;10990;10342;10020;9935;0;9920
09.01.2018;10205;9800;10580;10685;10195;10640;10335;10971;10260;10000;9915;0;9800
10.01.2018;10295;10015;10725;10690;10345;10757;10365;10966;10300;10052;9974;0;10015
11.01.2018;10265;9935;10620;10740;10273;10745;10315;11065;10300;10045;9979;0;9935
12.01.2018;10285;10020;10685;10840;10330;10925;10439;11089;10391;10100;10006;0;10020
15.01.2018;10335;10245;10785;10965;10455;11135;10545;11160;10600;10190;10050;0;10245
16.01.2018;10315;10025;10745;10975;10362;11167;10655;11170;10630;10180;10052;0;10025
17.01.2018;10320;9960;10720;11000;10333;11175;10655;11150;10560;10170;10060;0;9960
18.01.2018;10365;10260;10945;11060;10523;11290;10735;11210;10600;10178;10066;0;10260
19.01.2018;10365;10455;11305;11415;10708;11545;10885;11310;10705;10205;10103;0;10455
22.01.2018;10370;10420;11370;11495;10720;11590;10865;11335;10715;10200;10115;0;10420
23.01.2018;10350;10315;11315;11490;10660;11580;10920;11375;10805;10305;10155;0;10315
24.01.2018;10337;10345;11370;11516;10684;11610;10920;11380;10780;10300;10161;0;10345
25.01.2018;10310;10335;11109;11457;10585;11597;10890;11402;10724;10238;10141;1;11109
26.01.2018;10295;10150;11000;11415;10482;11565;10855;11407;10695;10210;10111;1;11000
29.01.2018;10290;10235;11130;11415;10552;11615;10895;11465;10710;10215;10120;1;11130
30.01.2018;10290;10170;11130;11415;10530;11560;10910;11485;10830;10205;10140;1;11130
31.01.2018;9950;10985;11380;11150;10468;11455;10840;11420;10850;10210;10130;1;11380
01.02.2018;10010;11080;11455;11240;10545;11557;10880;11460;10930;10245;10145;0;11080
02.02.2018;10090;11195;11600;11390;10643;11645;10950;11530;10920;10255;10145;0;11195
05.02.2018;10005;11150;11680;11470;10578;11688;11010;11545;10900;10255;10145;0;11150
06.02.2018;9870;10980;11630;11450;10425;11657;10950;11555;10875;10255;10160;0;10980
07.02.2018;9770;10790;11440;11320;10280;11507;10890;11500;10840;10210;10130;0;10790
08.02.2018;9600;10510;11260;11200;10055;11367;10860;11460;10830;10190;10130;0;10510
09.02.2018;9610;10635;11360;11240;10123;11433;10880;11460;10840;10210;10140;0;10635
12.02.2018;9610;10690;11380;11230;10150;11437;10910;11460;10860;10210;10150;0;10690
13.02.2018;9640;10760;11450;11360;10200;11550;11030;11560;10940;10250;10160;0;10760
14.02.2018;9750;11090;11790;11580;10420;11820;11230;11740;11040;10280;10180;0;11090
15.02.2018;9770;11220;11970;11820;10495;12030;11350;11860;11210;10320;10200;0;11220
16.02.2018;9775;11263;12013;11850;10519;12063;11450;11913;11388;10363;10213;0;11263
19.02.2018;9785;11310;12125;11920;10548;12145;11490;11990;11480;10430;10220;0;11310
20.02.2018;9765;11370;12310;12070;10568;12300;11780;12290;11600;10480;10250;0;11370
21.02.2018;9770;11680;12620;12280;10725;12530;12000;12500;11760;10590;10390;0;11680
22.02.2018;9780;11970;12890;12570;10875;12797;12320;12830;11870;10720;10490;1;12890
23.02.2018;9770;12000;12900;12560;10885;12787;12300;12830;11850;10740;10510;1;12900
26.02.2018;9750;11870;12780;12580;10810;12733;12190;12710;11765;10700;10480;1;12780
27.02.2018;9765;11800;12840;12670;10783;12730;12150;12760;11700;10640;10450;1;12840
28.02.2018;11740;12870;12750;12650;11740;12757;12180;12910;11720;10710;10480;1;12750
01.03.2018;12020;13090;12910;12700;12020;12900;12270;13020;11880;10960;10540;0;13090
02.03.2018;11920;12980;12870;12610;11920;12820;12230;12960;11875;10940;10590;0;12980
05.03.2018;11610;12450;12380;12120;11610;12317;11950;12820;11790;10890;10500;0;12450
06.03.2018;11730;12680;12560;12230;11730;12490;12060;12930;11880;10950;10510;0;12680
07.03.2018;11660;12650;12550;12210;11660;12470;11900;12800;11880;11030;10560;0;12650
08.03.2018;11820;12780;12680;12260;11820;12573;11990;12840;11870;11040;10580;0;12780
09.03.2018;11810;12870;12770;12400;11810;12680;12105;12850;11865;11040;10580;0;12870
12.03.2018;11720;12740;12650;12320;11720;12570;11980;12760;11740;10988;10540;0;12740
13.03.2018;11690;12660;12590;12250;11690;12500;11800;12660;11660;10910;10500;0;12660
14.03.2018;11700;12720;12665;12345;11700;12577;11830;12680;11670;10910;10480;0;12720
15.03.2018;11890;13030;12910;12575;11890;12838;12010;12750;11740;10915;10445;0;13030
16.03.2018;11880;13040;12920;12580;11880;12846;12000;12750;11735;10910;10440;0;13040
19.03.2018;11900;13080;12960;12600;11900;12880;12090;12785;11740;10890;10430;0;13080
20.03.2018;11860;12840;12790;12455;11860;12695;11970;12730;11700;10850;10430;0;12840
21.03.2018;11780;12750;12560;12310;11780;12540;11875;12610;11650;10770;10390;0;12750
22.03.2018;11800;12760;12590;12320;11800;12557;11930;12590;11650;10720;10360;0;12760
23.03.2018;11780;12560;12440;12250;11780;12417;11760;12490;11540;10650;10290;0;12560
26.03.2018;11730;12340;12240;12100;11730;12227;11570;12340;11390;10550;10200;0;12340
27.03.2018;11785;12020;11960;11795;11785;11925;11495;12260;11245;10410;10120;1;11960
28.03.2018;11740;11610;11870;11720;11740;11733;11460;12210;11150;10370;10110;1;11870
29.03.2018;11610;11840;11670;11470;11707;11470;12210;10950;11080;10300;10030;1;11670
03.04.2018;11170;11390;11270;11140;11276;11210;11960;10760;10830;10170;9950;0;11390
04.04.2018;11030;11180;11050;10940;11087;10990;11770;10560;10610;10030;9840;0;11180
05.04.2018;11200;11440;11310;11050;11317;11360;11930;10650;10790;10040;9910;0;11440
06.04.2018;11350;11630;11520;11230;11500;11500;12180;10740;10900;10120;10010;0;11630
09.04.2018;11480;11810;11750;11430;11680;11690;12400;10860;11100;10420;10060;0;11810
10.04.2018;11345;11910;11860;11520;11705;11800;12480;10890;11235;10500;10090;0;11910
11.04.2018;11220;11720;11710;11400;11550;11740;12420;10850;11270;10435;10070;0;11720
12.04.2018;11250;11790;11740;11410;11593;11820;12510;10900;11365;10490;10080;0;11790
13.04.2018;11060;11750;11720;11390;11510;11790;12480;10905;11390;10480;10080;0;11750
16.04.2018;10910;11450;11490;11260;11283;11660;12240;10820;11220;10380;10030;0;11450
17.04.2018;10890;11300;11440;11260;11210;11600;12080;10790;11110;10330;10000;0;11300
18.04.2018;10890;11290;11450;11280;11210;11590;12050;10770;11120;10330;9955;0;11290
19.04.2018;10890;11320;11490;11370;11233;11630;12100;10780;11220;10395;9975;0;11320
20.04.2018;10910;11470;11600;11520;11327;11760;12250;10810;11280;10420;10005;0;11470
23.04.2018;10930;11480;11650;11575;11353;11740;12195;10840;11365;10500;10005;0;11480
24.04.2018;10950;11595;11755;11710;11433;11880;12300;10880;11390;10540;10020;1;11755
25.04.2018;10940;11700;11720;11710;11453;11820;12290;10820;11380;10510;10010;1;11720
26.04.2018;10925;11580;11620;11620;11375;11740;12200;10760;11340;10470;10005;1;11620
27.04.2018;10935;11590;11620;11620;11382;11780;12230;10760;11340;10470;10005;1;11620
30.04.2018;11390;11420;11520;11640;11405;11660;12220;10740;11310;10470;9995;1;11520
01.05.2018;11320;11350;11490;11615;11335;11615;12220;10730;11280;10450;9995;0;11350
02.05.2018;11300;11350;11560;11715;11325;11708;12270;10790;11395;10520;10025;0;11350
03.05.2018;11340;11450;11710;11870;11395;11855;12285;10830;11445;10620;10035;0;11450
04.05.2018;11320;11420;11700;11840;11370;11835;12250;10825;11440;10595;10005;0;11420
08.05.2018;11320;11390;11690;11825;11355;11823;12130;10820;11380;10570;10005;0;11390
09.05.2018;11120;11370;11630;11735;11245;11742;12220;10800;11390;10620;10015;0;11370
10.05.2018;11040;11350;11660;11760;11195;11763;12250;10790;11420;10620;10005;0;11350
11.05.2018;11060;11410;11700;11800;11235;11803;12310;10814;11424;10620;10005;0;11410
14.05.2018;11020;11190;11630;11760;11105;11750;12200;10774;11414;10610;9980;0;11190
15.05.2018;11030;11210;11610;11730;11120;11720;12180;10740;11410;10610;9980;0;11210
16.05.2018;10980;11100;11510;11750;11040;11713;12320;10740;11410;10610;9970;0;11100
17.05.2018;11020;11340;11610;11820;11180;11787;12300;10770;11410;10620;9970;0;11340
18.05.2018;11030;11355;11640;11850;11193;11817;12315;10800;11435;10655;9970;0;11355
21.05.2018;11040;11400;11700;11915;11220;11882;12385;10830;11525;10785;10010;0;11400
22.05.2018;11025;11360;11680;11870;11193;11850;12375;10835;11505;10865;10025;0;11360
23.05.2018;10950;11120;11510;11765;11035;11723;12190;10740;11360;10770;10000;0;11120
24.05.2018;10975;11060;11400;11640;11018;11613;12100;10720;11345;10760;9980;0;11060
25.05.2018;10985;11040;11370;11600;11013;11580;12090;10730;11340;10760;9980;1;11370
29.05.2018;10980;11015;11360;11590;10998;11560;12090;10710;11345;10740;9960;1;11360
30.05.2018;10995;11130;11460;11660;11063;11653;12190;10730;11385;10730;9965;1;11460
31.05.2018;11320;11750;11880;12060;11320;11897;12410;10890;11580;10840;9980;1;11880
01.06.2018;11490;12070;12110;12240;11490;12140;12560;10960;11775;10930;10020;0;12070
04.06.2018;11460;11950;12045;12205;11460;12067;12535;10990;11825;10930;10020;0;11950
05.06.2018;11530;12070;12190;12320;11530;12193;12620;11030;11970;11020;10020;0;12070
06.06.2018;11530;12120;12230;12360;11530;12237;12700;11150;12160;11130;10120;0;12120
07.06.2018;11490;12150;12290;12390;11490;12277;12730;11130;12140;11110;10080;0;12150
08.06.2018;11500;12170;12320;12460;11500;12317;12745;11130;12190;11140;10080;0;12170
11.06.2018;11500;12165;12330;12455;11500;12317;12850;11130;12220;11150;10070;0;12165
12.06.2018;11490;12140;12330;12450;11490;12307;12830;11140;12240;11170;10090;0;12140
13.06.2018;11450;12130;12275;12400;11450;12268;12860;11110;12200;11200;10110;0;12130
14.06.2018;11410;12050;12200;12340;11410;12197;12800;11070;12150;11200;10110;0;12050
15.06.2018;11330;11840;11970;12110;11330;11973;12640;10980;12080;11140;10080;0;11840
18.06.2018;11300;11800;11920;12080;11300;11933;12570;10990;12050;11130;10050;0;11800
19.06.2018;11260;11730;11850;11990;11260;11857;12505;10950;11990;11100;10035;0;11730
20.06.2018;11220;11690;11790;11900;11220;11793;12505;10940;11970;11100;10035;0;11690
21.06.2018;11240;11760;11870;12080;11240;11903;12590;10980;11995;11120;10055;0;11760
22.06.2018;11235;11790;11900;12080;11235;11923;12600;10990;12000;11140;10090;0;11790
25.06.2018;11210;11690;11865;12040;11210;11865;12610;11010;11995;11150;10090;0;11690
26.06.2018;11130;11390;11630;11910;11130;11643;12490;10960;11930;11110;10070;1;11630
27.06.2018;11135;11390;11790;11970;11135;11717;12490;10950;11930;11150;10030;1;11790
28.06.2018;22270;22940;23560;24000;22270;23500;25020;21960;23840;22440;20160;1;23560
29.06.2018;11421;11776;12016;12227;11737;12491;10954;11596;11924;11264;10070;1;12016
02.07.2018;11286;11636;11936;12197;11619;12386;10931;11596;11931;11366;10131;0;11636
03.07.2018;11106;11536;11886;12177;11509;12346;10901;11586;11851;11356;10141;0;11536
04.07.2018;10997;11517;11817;12157;11444;12317;10877;11547;11787;11367;10147;0;11517
05.07.2018;11017;11567;11847;12187;11477;12387;10907;11567;11807;11377;10217;0;11567
06.07.2018;10977;11497;11777;12157;11417;12287;10857;11537;11767;11367;10187;0;11497
09.07.2018;10992;11507;11837;12177;11445;12352;10877;11557;11807;11377;10187;0;11507
10.07.2018;11052;11737;12137;12397;11642;12442;10927;11587;11877;11402;10182;0;11737
11.07.2018;11032;11787;12237;12437;11686;12552;10942;11617;11942;11432;10142;0;11787
12.07.2018;10962;11687;12137;12317;11596;12347;10892;11592;11902;11402;10102;0;11687
13.07.2018;10907;11587;12077;12277;11524;12327;10877;11582;11912;11402;10092;0;11587
16.07.2018;10872;11532;12017;12192;11474;12262;10857;11582;11847;11397;10077;0;11532
17.07.2018;10777;11422;11859;12052;11353;12192;10817;11562;11827;11347;10022;0;11422
18.07.2018;10761;11401;11866;12067;11342;12176;10822;11577;11867;11387;10037;0;11401
19.07.2018;10737;11427;11856;12057;11340;12186;10807;11527;11867;11362;10087;0;11427
20.07.2018;10807;11637;12027;12167;11490;12247;10847;11577;11887;11387;10107;0;11637
23.07.2018;10807;11937;12217;12317;11654;12367;10887;11707;11967;11417;10147;0;11937
24.07.2018;10807;11717;12017;12207;11514;12267;10837;11707;11927;11387;10157;0;11717
25.07.2018;10817;11737;11866;12156;11473;12266;10827;11677;11947;11387;10157;1;11866
26.07.2018;10777;11627;11927;12147;11444;12187;10807;11687;11917;11387;10117;1;11927
27.07.2018;10717;11672;11912;12147;11434;12217;10817;11707;11917;11387;10117;1;11912
30.07.2018;10717;11652;11912;12147;11427;12217;10827;11707;11927;11387;10117;1;11912
31.07.2018;11557;11817;12117;12317;11687;12237;10827;11687;11957;11232;10077;1;12117
01.08.2018;11317;11777;12067;12287;11547;12190;10787;11717;11977;11377;10127;0;11777
02.08.2018;11267;11667;12087;12277;11467;12180;10777;11717;12007;11387;10147;0;11667
03.08.2018;11267;11647;12097;12307;11457;12200;10787;11767;12042;11437;10177;0;11647
06.08.2018;11287;11627;12087;12317;11457;12197;10797;11777;12042;11457;10187;0;11627
07.08.2018;11257;11607;12097;12247;11432;12170;10797;11797;12052;11457;10187;0;11607
08.08.2018;11227;11737;12227;12337;11482;12264;10837;11827;12097;11477;10207;0;11737
09.08.2018;11247;11837;12247;12407;11542;12314;10897;11907;12177;11487;10207;0;11837
10.08.2018;11297;12102;12347;12487;11700;12400;10947;11997;12207;11497;10207;0;12102
13.08.2018;11322;12157;12382;12537;11740;12435;10977;11987;12157;11477;10152;0;12157
14.08.2018;11322;12147;12387;12542;11735;12432;10942;11967;12132;11457;10137;0;12147
15.08.2018;11332;12092;12327;12457;11712;12354;10972;11972;12097;11452;10157;0;12092
16.08.2018;11312;12107;12287;12457;11710;12337;10992;11967;12097;11462;10147;0;12107
17.08.2018;11317;12117;12317;12467;11717;12354;11077;12027;12122;11442;10127;0;12117
20.08.2018;11327;12277;12467;12567;11802;12440;11137;12087;12172;11422;10137;0;12277
21.08.2018;11357;12347;12557;12597;11852;12491;11237;12137;12217;11427;10147;0;12347
22.08.2018;11357;12342;12567;12667;11850;12527;11237;12137;12167;11417;10127;0;12342
23.08.2018;11357;12347;12597;12707;11852;12550;11217;12147;12167;11407;10117;0;12347
24.08.2018;11342;12327;12586;12707;11835;12542;11222;12162;12152;11412;10097;0;12327
28.08.2018;11387;12287;12592;12717;11837;12555;11182;12157;12137;11417;10102;1;12592
29.08.2018;11397;12392;12687;12807;11895;12644;11242;12177;12137;11387;10067;1;12687
30.08.2018;11427;12467;12637;12817;11947;12637;11267;12187;12157;11382;10152;1;12637
31.08.2018;12277;12497;12747;12377;12277;12540;11237;12147;12127;11322;10152;1;12747
03.09.2018;12199;12445;12640;12269;12199;12451;11274;12193;12120;11324;10220;0;12445
04.09.2018;12245;12445;12620;12299;12245;12454;11286;12228;12120;11374;10299;0;12445
05.09.2018;12286;12470;12636;12336;12286;12481;11315;12270;12207;11432;10357;0;12470
06.09.2018;12395;12524;12745;12424;12395;12564;11361;12345;12270;11486;10407;0;12524
07.09.2018;12411;12528;12745;12407;12411;12560;11436;12336;12295;11511;10411;0;12528
10.09.2018;12370;12524;12724;12411;12370;12553;11424;12328;12286;11557;10465;0;12524
11.09.2018;12303;12411;12645;12345;12303;12467;11415;12336;12257;11582;10486;0;12411
12.09.2018;12299;12390;12599;12307;12299;12432;11378;12328;12232;11599;10503;0;12390
13.09.2018;12315;12424;12611;12311;12315;12449;11365;12315;12216;11607;10536;0;12424
14.09.2018;12311;12424;12632;12311;12311;12456;11374;12324;12216;11611;10557;0;12424
17.09.2018;12286;12357;12624;12311;12286;12431;11382;12336;12212;11632;10582;0;12357
18.09.2018;12324;12578;12778;12365;12324;12574;11445;12415;12315;11690;10665;0;12578
19.09.2018;12353;12595;12753;12353;12353;12567;11428;12415;12286;11670;10615;0;12595
20.09.2018;12374;12724;12765;12374;12374;12621;11449;12449;12282;11678;10690;0;12724
21.09.2018;12403;12820;12815;12420;12403;12685;11457;12461;12290;11690;10699;0;12820
24.09.2018;12403;12774;12807;12407;12403;12663;11440;12507;12299;11711;10695;0;12774
25.09.2018;12399;12832;12799;12399;12399;12676;11449;12495;12311;11720;10703;1;12799
26.09.2018;12407;12815;12749;12382;12407;12649;11399;12457;12270;11703;10695;1;12749
27.09.2018;12407;12824;12707;12382;12407;12638;11390;12440;12253;11695;10682;1;12707
28.09.2018;12745;12620;12324;11404;12563;11382;12424;12128;12221;11682;10674;1;12324
01.10.2018;12770;12624;12336;11440;12577;11390;12415;12124;12221;11685;10678;0;12624
02.10.2018;12845;12749;12353;11482;12649;11390;12445;12140;12240;11678;10678;0;12749
03.10.2018;13036;12895;12495;11545;12808;11428;12545;12153;12279;11682;10665;0;12895
04.10.2018;13149;13028;12636;11620;12938;11545;12615;12199;12346;11703;10670;0;13028
05.10.2018;13190;13107;12695;11620;12997;11553;12582;12199;12335;11707;10657;0;13107
08.10.2018;13186;13124;12715;11653;13008;11586;12599;12190;12338;11703;10657;0;13124
09.10.2018;13061;12990;12574;11582;12875;11461;12520;12095;12246;11624;10615;0;12990
10.10.2018;13057;13078;12607;11615;12914;11440;12536;12124;12250;11624;10615;0;13078
11.10.2018;13203;13249;12803;11745;13085;11565;12595;12178;12318;11645;10640;0;13249
12.10.2018;13178;13203;12786;11778;13056;11578;12574;12186;12324;11632;10632;0;13203
15.10.2018;13120;13124;12728;11720;12990;11507;12507;12099;12254;11599;10582;0;13124
16.10.2018;13049;12911;12511;11624;12824;11420;12378;11970;12137;11470;10490;0;12911
17.10.2018;13045;12824;12474;11582;12781;11378;12361;11932;12098;11436;10474;0;12824
18.10.2018;13015;12657;12415;11565;12696;11374;12339;11902;12086;11414;10448;0;12657
19.10.2018;12929;12452;12302;11469;12561;11190;12235;11873;11986;11344;10361;0;12452
22.10.2018;12928;12428;12295;11440;12550;11224;12265;11886;12015;11345;10390;0;12428
23.10.2018;12832;12365;12140;11332;12446;11107;12124;11790;11891;11270;10320;0;12365
24.10.2018;12811;12120;11945;11190;12292;10990;11990;11678;11768;11207;10286;0;12120
25.10.2018;12770;11990;11870;11149;12210;10890;11857;11561;11662;11182;10257;1;11870
26.10.2018;12757;11878;11707;11065;12114;10670;11799;11515;11586;11120;10186;1;11707
29.10.2018;12765;11774;11640;10974;12060;10570;11740;11499;11546;11032;10157;1;11640
30.10.2018;12778;11782;11682;10999;12080;10649;11853;11536;11619;11024;10178;1;11682
31.10.2018;11724;11661;10999;10649;11693;10752;11924;11515;11662;11024;10165;1;10999
01.11.2018;11574;11570;10999;10665;11572;10793;11940;11540;11693;11011;10165;0;11570
02.11.2018;11465;11499;10949;10653;11482;10781;11932;11424;11634;10932;10099;0;11499
05.11.2018;11224;11345;10870;10590;11284;10709;11915;11357;11592;10807;10036;0;11345
06.11.2018;10978;11061;10674;10415;11020;10538;11757;11211;11444;10665;9932;0;11061
07.11.2018;10907;10853;10665;10432;10880;10551;11740;11211;11442;10628;9936;0;10853
08.11.2018;10903;10890;10724;10470;10897;10594;11774;11270;11495;10649;9903;0;10890
09.11.2018;10928;10936;10695;10445;10932;10551;11753;11270;11476;10686;9920;0;10936
12.11.2018;11024;10990;10724;10495;11007;10597;11820;11307;11525;10674;9911;0;10990
13.11.2018;11086;11074;10715;10474;11080;10585;11778;11220;11451;10620;9853;0;11074
14.11.2018;10599;10420;10282;10082;10509;10231;11203;10711;10978;10357;9674;0;10420
15.11.2018;10745;10582;10440;10220;10663;10386;11349;10849;11111;10395;9574;0;10582
16.11.2018;10824;10670;10536;10340;10747;10489;11445;10936;11188;10403;9570;0;10670
19.11.2018;10795;10640;10511;10324;10718;10486;11465;10953;11189;10361;9511;0;10640
20.11.2018;10740;10520;10240;10140;10630;10279;11240;10749;10977;10265;9428;0;10520
21.11.2018;10874;10724;10261;10203;10799;10328;11274;10732;10983;10157;9336;0;10724
22.11.2018;10920;10790;10328;10270;10855;10406;11324;10790;11047;10220;9361;0;10790
23.11.2018;10924;10832;10378;10303;10878;10450;11357;10820;11075;10240;9370;0;10832
26.11.2018;10945;10961;10615;10457;10953;10632;11499;10957;11228;10307;9395;1;10615
27.11.2018;10936;11040;10774;10599;10989;10772;11582;10986;11330;10328;9386;1;10774
28.11.2018;10951;10957;10665;10557;10954;10718;11499;10932;11266;10215;9340;1;10665
29.11.2018;10900;10736;10532;10440;10818;10599;11353;10745;11121;10115;9307;1;10532
30.11.2018;10836;10586;10465;10840;10836;10631;11382;10761;11149;10157;9324;1;10465
03.12.2018;11095;10899;10745;11090;11095;10911;11628;10974;11391;10303;9420;0;10899
