Date;CURMON;1MON;2MON;CURQ;1Q;2Q;3Q;1CAL;2CAL;3CAL;Rollover;ROLL
14.12.2015;6580;5475;5360;6580;5484;6140;7720;7246;8901;10601;0;6580
15.12.2015;6400;5280;5350;6400;5379;6140;7780;7265;8864;10564;0;6400
16.12.2015;6320;5340;5380;6320;5430;6190;7810;7310;8859;10564;0;6320
17.12.2015;6325;5870;5782;6325;5836;6357;7895;7497;9002;10602;0;6325
18.12.2015;6316;5616;5586;6316;5639;6226;7846;7391;8901;10541;0;6316
21.12.2015;6356;5641;5516;6356;5614;6186;7746;7335;8851;10521;0;6356
22.12.2015;6370;5485;5310;6370;5434;6120;7730;7261;8874;10544;0;6370
23.12.2015;6377;5290;5260;6377;5333;6070;7710;7213;8864;10544;0;6377
24.12.2015;5350;5280;5450;5360;6080;7710;9740;8864;10544;11764;0;5350
29.12.2015;5360;5280;5420;5353;6070;7712;9742;8864;10544;11764;1;5280
30.12.2015;5370;5275;5450;5365;6080;7712;9742;8864;10544;11764;1;5275
31.12.2015;5341;5256;5446;5347;6056;7708;9738;8871;10541;11751;1;5256
04.01.2016;5065;5120;5340;5174;5930;7650;9635;8799;10444;11714;0;5065
05.01.2016;5077;5127;5328;5177;5977;7637;9637;8799;10434;11714;0;5077
06.01.2016;5110;5140;5360;5203;6040;7640;9650;8809;10434;11714;0;5110
07.01.2016;4487;4747;5062;4766;5662;7367;9397;8522;10234;11514;0;4487
08.01.2016;3997;4442;4872;4437;5577;7197;9227;8344;10024;11364;0;3997
11.01.2016;3872;4247;4762;4294;5501;7127;9162;8279;9939;11224;0;3872
12.01.2016;3727;4077;4527;4111;5382;6922;8952;8070;9674;10954;0;3727
13.01.2016;3642;4132;4612;4129;5482;6947;8967;8119;9684;10954;0;3642
14.01.2016;3407;3937;4417;3921;5312;6852;8792;7974;9544;10819;0;3407
15.01.2016;3277;3682;4227;3729;5197;6682;8672;7871;9484;10754;0;3277
18.01.2016;3432;3922;4462;3939;5467;6937;8917;8059;9559;10799;0;3432
19.01.2016;3377;3882;4492;3918;5487;6907;8897;8009;9534;10769;0;3377
20.01.2016;3322;3842;4412;3859;5402;6817;8797;7949;9474;10679;0;3322
21.01.2016;3257;3612;4232;3701;5287;6692;8712;7879;9444;10659;0;3257
22.01.2016;3335;3978;4720;4011;5630;6970;8935;8099;9584;10729;0;3335
25.01.2016;3347;4127;4877;4117;5725;7020;8945;8114;9629;10774;0;3347
26.01.2016;3274;3832;4667;3925;5547;6937;8867;8019;9594;10774;1;3832
27.01.2016;3264;3482;4272;3673;5392;6872;8782;7901;9481;10661;1;3482
28.01.2016;3270;3292;4042;3535;5295;6872;8782;7874;9474;10644;1;3292
29.01.2016;3222;3967;4832;3595;5208;6912;8797;7864;9474;10634;1;3967
01.02.2016;3382;4312;5062;3847;5449;7105;8955;8014;9574;10679;0;3382
02.02.2016;3242;4132;4902;3687;5332;7037;8877;7974;9564;10669;0;3242
03.02.2016;3202;4042;4852;3622;5279;7022;8922;7971;9594;10689;0;3202
04.02.2016;3202;4012;4802;3607;5269;7115;9015;8144;9644;10754;0;3202
05.02.2016;3307;4132;4972;3720;5396;7172;9100;8114;9684;10764;0;3307
08.02.2016;3287;4103;4952;3695;5389;7142;9087;8114;9674;10734;0;3287
09.02.2016;2962;3872;4612;3417;5221;7022;8982;8064;9654;10724;0;2962
10.02.2016;2892;3622;4415;3258;5115;6967;8942;8014;9604;10664;0;2892
11.02.2016;2787;3392;4222;3090;4999;6942;8882;7981;9581;10654;0;2787
12.02.2016;2722;3372;4212;3047;4989;6962;8872;7951;9554;10624;0;2722
15.02.2016;2702;3382;4265;3042;5003;6982;8892;7941;9564;10624;0;2702
16.02.2016;2722;3472;4292;3097;5039;7015;8925;7974;9544;10594;0;2722
17.02.2016;2702;3342;4132;3022;4934;6977;8877;7901;9474;10584;0;2702
18.02.2016;2662;3302;4082;2982;4906;6947;8847;7914;9454;10544;0;2662
19.02.2016;2582;3047;3947;2815;4781;6862;8785;7869;9424;10539;0;2582
22.02.2016;2522;2892;3622;2707;4592;6780;8750;7839;9374;10514;0;2522
23.02.2016;2467;2802;3517;2635;4488;6780;8715;7804;9344;10469;1;2802
24.02.2016;2462;2723;3453;2593;4424;6761;8696;7791;9331;10464;1;2723
25.02.2016;2462;2738;3468;2600;4450;6776;8711;7811;9346;10464;1;2738
26.02.2016;2472;2692;3432;2583;4421;6790;8730;7834;9429;10504;1;2692
29.02.2016;2632;3362;4322;2632;4349;6765;8685;7864;9534;10644;1;3362
01.03.2016;2422;3232;4252;2422;4256;6745;8680;7859;9544;10654;0;2422
02.03.2016;2422;3342;4372;2422;4369;6792;8737;7881;9564;10664;0;2422
03.03.2016;2302;3092;4282;2302;4212;6782;8722;7891;9609;10734;0;2302
04.03.2016;2240;3075;4260;2240;4205;6740;8740;7888;9631;10766;0;2240
07.03.2016;2415;3635;4825;2415;4755;7285;9205;8263;9873;10983;0;2415
08.03.2016;2455;3695;4875;2455;4808;7305;9215;8273;9873;10973;0;2455
09.03.2016;2287;3422;4572;2287;4552;7062;9052;8169;9769;10904;0;2287
10.03.2016;2262;3337;4462;2262;4457;7042;9042;8124;9744;10874;0;2262
11.03.2016;2067;2962;4142;2067;4137;6902;8892;8039;9694;10854;0;2067
14.03.2016;1992;2772;3902;1992;3946;6762;8782;7964;9644;10804;0;1992
15.03.2016;1967;2742;3912;1967;3942;6822;8812;7954;9634;10824;0;1967
16.03.2016;1912;2612;3772;1912;3766;6800;8765;7884;9604;10804;0;1912
17.03.2016;1872;2772;4002;1872;3966;6962;8912;7954;9641;10831;0;1872
18.03.2016;1852;2942;4062;1852;4052;6977;9160;7974;9644;10841;0;1852
21.03.2016;1807;2722;3917;1807;3871;6892;8917;7954;9634;10844;0;1807
22.03.2016;1772;2422;3552;1772;3549;6762;8782;7839;9594;10824;0;1772
23.03.2016;1762;2382;3565;1762;3547;6717;8745;7821;9604;10824;0;1762
24.03.2016;1752;2472;3615;1752;3617;6737;8750;7811;9594;10814;0;1752
29.03.2016;1748;2722;3872;1748;3842;6847;8836;7884;9634;10834;1;2722
30.03.2016;1763;3092;4142;1763;4129;7062;9012;8031;9714;10924;1;3092
31.03.2016;3322;4392;5352;4356;7192;9128;5068;7935;9741;10941;1;4392
01.04.2016;3382;4407;5312;4367;7082;9082;5041;8077;9714;10934;0;3382
04.04.2016;4242;5182;5942;5122;7472;9292;5181;8242;9844;11004;0;4242
05.04.2016;3822;4792;5702;4772;7272;9142;5121;8169;9774;10974;0;3822
06.04.2016;4282;5102;5922;5102;7292;9192;5181;8199;9761;10971;0;4282
07.04.2016;4372;5332;6162;5289;7262;9182;5161;8194;9761;10971;0;4372
08.04.2016;5092;5872;6542;5836;7472;9272;5276;8306;9839;11034;0;5092
11.04.2016;5147;5962;6712;5941;7442;9302;5184;8264;9834;11024;0;5147
12.04.2016;4822;5642;6422;5629;7352;9212;4794;8144;9804;10994;0;4822
13.04.2016;5062;5982;6732;5926;7497;9362;4924;8217;9824;11004;0;5062
14.04.2016;5932;7442;7542;6972;8332;10032;5361;8609;10001;11151;0;5932
15.04.2016;6812;9472;8902;8396;9392;10762;5864;9127;10394;11444;0;6812
18.04.2016;6592;8592;8142;7776;8902;10242;5554;8897;10256;11364;0;6592
19.04.2016;6475;8350;7840;7555;8610;10080;5394;8789;10174;11294;0;6475
20.04.2016;6150;7750;7510;7136;8395;9860;5251;8636;10051;11191;0;6150
21.04.2016;6412;8782;8492;7896;9232;10662;5594;9062;10406;11394;0;6412
22.04.2016;6442;9722;9252;8472;9652;11002;5774;9352;10554;11504;0;6442
25.04.2016;6512;10327;9952;8930;10082;11352;5895;9575;10635;11575;0;6512
26.04.2016;6502;10382;9762;8882;9792;11082;5684;9364;10524;11554;1;10382
27.04.2016;6387;8602;8232;7741;8572;10042;5084;8747;10284;11344;1;8602
28.04.2016;6420;8322;7932;7558;8322;9792;4974;8547;10104;11214;1;8322
29.04.2016;8592;8142;8082;8367;8467;9872;5074;8619;10144;11219;1;8142
03.05.2016;7342;7152;7322;7247;7772;9297;4754;8254;9804;11064;0;7342
04.05.2016;6922;6962;7282;6942;7812;9452;4911;8421;9949;11154;0;6922
05.05.2016;6752;6842;7192;6797;7779;9487;4854;8389;9924;11174;0;6752
06.05.2016;6682;6697;7077;6690;7651;9422;4774;8332;9874;11174;0;6682
09.05.2016;6132;5982;6482;6057;7119;9172;4544;8124;9739;11009;0;6132
10.05.2016;5572;5232;6002;5402;6810;8992;4454;8077;9674;10914;0;5572
11.05.2016;5922;5712;6442;5817;7216;9382;4774;8330;9794;11024;0;5922
12.05.2016;6782;7032;7482;6907;8056;9982;5154;8674;10024;11184;0;6782
13.05.2016;7336;7598;7936;7467;8344;10161;5302;8811;10127;11264;0;7336
16.05.2016;7592;7962;8102;7777;8391;10182;5244;8762;10104;11279;0;7592
17.05.2016;7592;7972;7982;7782;8322;10102;5164;8702;10074;11269;0;7592
18.05.2016;7312;7312;7402;7312;7823;9792;4964;8487;9934;11134;0;7312
19.05.2016;7202;6892;7112;7047;7589;9535;4854;8359;9884;11094;0;7202
20.05.2016;7144;7039;7307;7092;7737;9650;4874;8404;9904;11124;0;7144
23.05.2016;7094;6712;7072;6903;7562;9552;4854;8382;9894;11104;0;7094
24.05.2016;7038;6232;6612;6635;7339;9322;4744;8232;9714;10984;0;7038
25.05.2016;7102;6192;6522;6647;7269;9292;4844;8209;9704;10964;1;6192
26.05.2016;7150;6660;6930;6905;7646;9730;5079;8400;9804;11084;1;6660
27.05.2016;7120;6900;7030;7010;7753;9725;5034;8387;9824;11124;1;6900
31.05.2016;7192;7472;8032;7192;8072;9945;5054;8492;9894;11144;1;7472
01.06.2016;7232;7542;8122;7232;8166;9925;4994;8427;9874;11134;0;7232
02.06.2016;7242;7662;8162;7242;8229;9955;5014;8454;9884;11144;0;7242
03.06.2016;7046;7456;7922;7046;8025;9899;5004;8429;9874;11139;0;7046
06.06.2016;7272;7782;8202;7272;8334;10262;5234;8612;10024;11214;0;7272
07.06.2016;7132;7592;8202;7132;8279;10185;5154;8569;10014;11214;0;7132
08.06.2016;7362;8052;8632;7362;8716;10515;5294;8732;10164;11304;0;7362
09.06.2016;7432;8362;8832;7432;8942;10632;5304;8814;10244;11344;0;7432
10.06.2016;7370;8410;8940;7370;9026;10652;5259;8827;10264;11374;0;7370
13.06.2016;7287;8332;8782;7287;8906;10462;5074;8672;10184;11304;0;7287
14.06.2016;6972;7892;8342;6972;8526;10217;4934;8534;10094;11264;0;6972
15.06.2016;6692;7512;8132;6692;8306;10162;4944;8537;10084;11254;0;6692
16.06.2016;6612;7103;8053;6612;8077;10052;4894;8495;10064;11234;0;6612
17.06.2016;6530;6895;7895;6530;7905;9942;4854;8452;10049;11224;0;6530
20.06.2016;6602;7142;8092;6602;8149;10145;4944;8527;10114;11264;0;6602
21.06.2016;6572;7247;8252;6572;8291;10265;5004;8594;10154;11294;0;6572
22.06.2016;6572;7602;8662;6572;8649;10465;5084;8692;10239;11364;0;6572
23.06.2016;6577;7562;8552;6577;8562;10355;4994;8607;10204;11354;0;6577
24.06.2016;6587;7401;8406;6587;8427;10233;4954;8574;10194;11344;1;7401
27.06.2016;6602;7568;8568;6602;8592;10401;5134;8679;10234;11354;1;7568
28.06.2016;6582;7562;8602;6582;8616;10330;5124;8674;10234;11354;1;7562
29.06.2016;6651;7862;8832;6651;8856;10582;5269;8808;10279;11374;1;7862
30.06.2016;8402;9362;10242;9336;10765;5384;8064;8947;10394;11484;1;9362
01.07.2016;8422;9352;10182;9319;10655;5304;8014;8879;10354;11474;0;8422
04.07.2016;8312;9352;10179;9281;10582;5234;7924;8804;10304;11424;0;8312
05.07.2016;7742;8772;9792;8769;10245;5004;7654;8544;10114;11324;0;7742
06.07.2016;7932;8912;9852;8899;10202;5054;7734;8612;10134;11324;0;7932
07.07.2016;7790;8850;9840;8826;10170;5079;7639;8568;10144;11349;0;7790
08.07.2016;7660;8740;9760;8720;10130;5044;7654;8572;10144;11349;0;7660
11.07.2016;7277;8392;9507;8392;10002;5004;7564;8474;10044;11304;0;7277
12.07.2016;7432;8582;9642;8552;10152;5014;7654;8557;10114;11324;0;7432
13.07.2016;7632;8812;9862;8769;10302;5174;7734;8647;10184;11384;0;7632
14.07.2016;7607;8632;9652;8631;10275;5084;7634;8569;10134;11364;0;7607
15.07.2016;7560;8622;9622;8601;10295;5034;7614;8557;10149;11384;0;7560
18.07.2016;7412;8432;9532;8459;10252;5044;7594;8547;10149;11394;0;7412
19.07.2016;7307;8352;9422;8361;10255;5034;7604;8549;10164;11404;0;7307
20.07.2016;6985;7832;9002;7940;10015;4964;7564;8485;10134;11424;0;6985
21.07.2016;6920;7712;8912;7848;10052;4964;7584;8484;10114;11444;0;6920
22.07.2016;6940;7772;8947;7886;10082;4994;7604;8512;10124;11444;0;6940
25.07.2016;6890;7610;8810;7770;10050;5004;7604;8529;10109;11454;0;6890
26.07.2016;6837;7062;8350;7416;10037;5002;7639;8555;10145;11483;1;7062
27.07.2016;6797;6842;8172;7271;9935;4944;7584;8512;10144;11479;1;6842
28.07.2016;6822;6467;7982;7091;9872;4954;7594;8522;10104;11474;1;6467
29.07.2016;6492;8072;9372;7282;9819;5014;7662;8579;10114;11484;1;8072
01.08.2016;6742;8452;9862;7597;10176;5084;7734;8629;10164;11524;0;6742
02.08.2016;6462;8367;9742;7415;10112;5054;7724;8622;10174;11534;0;6462
03.08.2016;6182;8122;9662;7152;10056;5054;7724;8622;10154;11524;0;6182
04.08.2016;6032;7972;9522;7002;9906;4964;7604;8537;10159;11524;0;6032
05.08.2016;6147;8112;9572;7130;9976;5054;7644;8582;10174;11514;0;6147
08.08.2016;6010;7837;9337;6924;9810;4999;7599;8521;10109;11494;0;6010
09.08.2016;5622;7397;9037;6510;9514;4894;7444;8389;9954;11454;0;5622
10.08.2016;5782;7722;9352;6752;9696;4984;7474;8437;9974;11484;0;5782
11.08.2016;5802;7682;9232;6742;9652;4994;7444;8417;9974;11474;0;5802
12.08.2016;6012;8007;9602;7010;9892;5084;7554;8494;10024;11474;0;6012
15.08.2016;5982;7952;9562;6967;9882;5064;7574;8514;10024;11474;0;5982
16.08.2016;5680;7400;9110;6540;9473;4949;7444;8398;9984;11454;0;5680
17.08.2016;5593;7127;8772;6360;9232;4854;7334;8322;9924;11434;0;5593
18.08.2016;5603;7072;8712;6338;9222;4854;7324;8307;9924;11434;0;5603
19.08.2016;5643;7132;8742;6388;9302;4874;7324;8319;9934;11444;0;5643
22.08.2016;5625;7102;8722;6364;9253;4864;7314;8309;9924;11434;0;5625
23.08.2016;5624;7442;9062;6533;9506;4944;7374;8362;9954;11454;0;5624
24.08.2016;5674;7622;9162;6648;9529;4944;7384;8379;9964;11454;0;5674
25.08.2016;5774;8052;9432;6913;9682;5004;7424;8429;9984;11464;1;8052
26.08.2016;5722;7812;9257;6767;9534;4974;7374;8404;9974;11514;1;7812
30.08.2016;5737;7142;8772;6440;9226;4889;7224;8253;9904;11454;1;7142
31.08.2016;7347;9007;9992;7347;9394;4954;7274;8279;9914;11454;1;9007
01.09.2016;7882;9532;10252;7882;9734;5049;7329;8354;9964;11464;0;7882
02.09.2016;8297;10182;10522;8297;10092;5204;7414;8482;10024;11489;0;8297
05.09.2016;8222;10072;10432;8222;9999;5139;7384;8440;10024;11489;0;8222
06.09.2016;9272;11092;10982;9272;10569;5254;7404;8497;10094;11524;0;9272
07.09.2016;9392;10915;10830;9392;10394;5229;7369;8459;10069;11509;0;9392
08.09.2016;10002;11297;11052;10002;10626;5319;7409;8507;10069;11509;0;10002
09.09.2016;10242;11162;10982;10242;10502;5324;7404;8509;10069;11499;0;10242
12.09.2016;10327;11142;10952;10327;10482;5334;7434;8524;10069;11509;0;10327
13.09.2016;9657;10317;10362;9657;9919;5219;7259;8402;10009;11469;0;9657
14.09.2016;8802;9607;9807;8802;9388;5189;7089;8332;9964;11449;0;8802
15.09.2016;9682;10872;10812;9682;10272;5339;7259;8494;10064;11484;0;9682
16.09.2016;10402;11872;11242;10402;10829;5369;7329;8544;10139;11514;0;10402
19.09.2016;10777;12822;11742;10777;11397;5494;7449;8683;10184;11539;0;10777
20.09.2016;10702;12142;11142;10702;10839;5374;7334;8585;10154;11529;0;10702
21.09.2016;11517;13352;11747;11517;11564;5524;7444;8749;10239;11569;0;11517
22.09.2016;11492;12622;10892;11492;10876;5404;7309;8653;10179;11529;0;11492
23.09.2016;11362;12462;10832;11362;10853;5434;7294;8644;10169;11489;0;11362
26.09.2016;11352;12402;10842;11352;10826;5454;7319;8681;10199;11509;1;12402
27.09.2016;11332;12082;10687;11332;10636;5454;7274;8662;10214;11519;1;12082
28.09.2016;11282;11132;10142;11282;10086;5369;7169;8552;10154;11494;1;11132
29.09.2016;11252;11082;10002;11252;9989;5354;7114;8497;10119;11469;1;11082
30.09.2016;11577;10567;9072;10406;5384;7114;9654;8499;10154;11459;1;10567
03.10.2016;11408;10392;9042;10281;5364;7094;9639;8483;10154;11459;0;11408
04.10.2016;12237;11007;9372;10873;5449;7159;9709;8559;10144;11459;0;12237
05.10.2016;13252;11522;9442;11406;5604;7299;9889;8723;10184;11469;0;13252
06.10.2016;13915;11950;9730;11864;5779;7359;10029;8844;10259;11494;0;13915
07.10.2016;13810;11930;9650;11796;5759;7349;9979;8809;10249;11484;0;13810
10.10.2016;13870;11920;9690;11826;5779;7364;10044;8853;10259;11494;0;13870
11.10.2016;13427;11487;9417;11444;5729;7279;9999;8812;10209;11449;0;13427
12.10.2016;12877;11257;9307;11147;5694;7199;9939;8758;10169;11394;0;12877
13.10.2016;12727;11427;9352;11169;5699;7229;9949;8771;10154;11399;0;12727
14.10.2016;13105;12065;9515;11561;5814;7264;9984;8824;10169;11394;0;13105
17.10.2016;12900;11780;9430;11370;5804;7224;10014;8817;10169;11394;0;12900
18.10.2016;12507;10782;8852;10714;5694;7134;9934;8734;10109;11364;0;12507
19.10.2016;12378;10172;8557;10369;5584;7024;9764;8592;10049;11319;0;12378
20.10.2016;12107;9732;8492;10111;5524;6869;9499;8424;9899;11279;0;12107
21.10.2016;12032;9792;8512;10113;5539;6879;9494;8429;9889;11279;0;12032
24.10.2016;11952;9617;8442;10004;5494;6809;9389;8349;9849;11264;0;11952
25.10.2016;11877;9257;8357;9831;5509;6829;9349;8357;9824;11269;1;9257
26.10.2016;11787;9257;8637;9894;5574;6884;9424;8432;9884;11264;1;9257
27.10.2016;11782;10102;9232;10372;5714;6964;9494;8517;9904;11264;1;10102
28.10.2016;11812;11297;10182;11098;6024;7099;9934;8804;9974;11274;1;11297
31.10.2016;11077;9972;6374;10525;5947;7074;9984;8789;9964;11244;1;9972
01.11.2016;9767;8977;6044;9372;5651;6919;9824;8608;9869;11204;0;9767
02.11.2016;10307;9397;6164;9852;5739;6929;9889;8664;9884;11154;0;10307
03.11.2016;11512;10052;6279;10783;5847;7064;10114;8833;9984;11194;0;11512
04.11.2016;11282;9917;6289;10600;5837;7064;10154;8857;9964;11189;0;11282
07.11.2016;12292;10532;6539;11412;6076;7314;10424;9115;10144;11224;0;12292
08.11.2016;13007;10907;6674;11957;6211;7434;10554;9246;10224;11259;0;13007
09.11.2016;13232;11232;7094;12232;6517;7479;10659;9379;10264;11274;0;13232
10.11.2016;14857;13387;7904;14122;7091;7984;10989;9799;10489;11394;0;14857
11.11.2016;15622;14877;8404;15250;7471;8284;11124;10006;10679;11469;0;15622
14.11.2016;14837;13712;7894;14275;7091;7914;10694;9633;10449;11329;0;14837
15.11.2016;14362;12227;7644;13295;6834;7754;10364;9392;10224;11229;0;14362
16.11.2016;15752;14322;8484;15037;7451;8194;10594;9768;10414;11324;0;15752
17.11.2016;15930;14120;8314;15025;7274;7974;10334;9524;10254;11224;0;15930
18.11.2016;15380;13205;7884;14292;6837;7449;10054;9136;10064;11069;0;15380
21.11.2016;14916;12636;7494;13776;6527;7324;9914;8997;9974;11019;0;14916
22.11.2016;15356;13076;7754;14216;6731;7449;9844;9058;9949;11039;0;15356
23.11.2016;15258;12543;7664;13901;6641;7364;9734;8973;9909;10999;0;15258
24.11.2016;14968;11828;7624;13398;6571;7314;9714;8926;9854;11009;1;11828
25.11.2016;14816;12068;7759;13442;6672;7399;9684;8970;9884;11009;1;12068
28.11.2016;14966;13476;8544;14221;7341;7824;9834;9368;10124;11054;1;13476
29.11.2016;15026;13766;8774;14396;7427;7784;9704;9335;10089;11054;1;13766
30.11.2016;12626;8224;6064;12626;7117;7534;9584;9142;10009;10994;1;8224
01.12.2016;11931;7884;5924;11931;6921;7404;9514;9023;9974;11014;0;11931
02.12.2016;12181;8049;6049;12181;7049;7529;9599;9134;10034;11059;0;12181
05.12.2016;12198;8179;6134;12198;7137;7634;9674;9222;10104;11109;0;12198
06.12.2016;10981;7459;5714;10981;6684;7359;9504;8940;9949;11049;0;10981
07.12.2016;10546;7128;5668;10546;6525;7121;9536;8860;9916;11026;0;10546
08.12.2016;9788;6361;5391;9788;6095;6831;9281;8597;9806;10909;0;9788
09.12.2016;9819;6301;5396;9819;6088;6831;9261;8558;9765;10925;0;9819
12.12.2016;10067;6738;5788;10067;6435;6988;9601;8862;10021;11031;0;10067
13.12.2016;9777;6428;5618;9777;6232;6808;9541;8748;9931;11021;0;9777
14.12.2016;9347;6248;5538;9347;6159;6858;9661;8797;9941;10991;0;9347
15.12.2016;9341;6511;5836;9341;6406;7286;9848;9069;10077;11089;0;9341
16.12.2016;9557;6836;6041;9557;6649;7411;9901;9191;10144;11164;0;9557
19.12.2016;9493;6958;6058;9493;6692;7453;9828;9173;10131;11156;0;9493
20.12.2016;9453;6996;6058;9453;6704;7473;9848;9191;10141;11156;0;9453
21.12.2016;9731;8179;6704;9731;7516;7994;9979;9586;10334;11279;0;9731
22.12.2016;9751;8259;6724;9751;7544;8024;10019;9613;10349;11299;0;9751
23.12.2016;8538;6821;7693;7685;8158;10048;12888;10376;11316;12441;0;8538
28.12.2016;8521;6801;7693;7672;8138;10028;12888;10356;11316;12441;1;6801
29.12.2016;8716;6856;7706;7759;8196;10076;12936;10473;11413;12498;1;6856
30.12.2016;8836;6896;7746;7826;8246;10096;12946;10516;11536;12576;1;6896
03.01.2017;10513;7883;8503;8966;8953;10313;13163;10828;11803;12743;0;10513
04.01.2017;11020;7730;8180;8977;8730;10230;13140;10800;11770;12720;0;11020
05.01.2017;10900;7425;7700;8675;8400;10000;12960;10740;11710;12700;0;10900
06.01.2017;9835;6875;7065;7925;7775;9740;12760;10650;11660;12670;0;9835
09.01.2017;9845;6800;7005;7883;7760;9740;12740;10670;11670;12680;0;9845
10.01.2017;9240;6330;6615;7395;7555;9485;12625;10530;11580;12590;0;9240
11.01.2017;9135;6435;6795;7455;7730;9785;12815;10520;11600;12610;0;9135
12.01.2017;10710;7900;8010;8873;8480;10170;13160;10840;11790;12780;0;10710
13.01.2017;11230;8550;8370;9383;8470;10170;13230;10870;11810;12830;0;11230
16.01.2017;11360;8595;8385;9447;8455;10200;13260;10880;11830;12830;0;11360
17.01.2017;11230;8820;8360;9470;8450;10290;13420;10930;11880;12900;0;11230
18.01.2017;11990;9940;8700;10210;8745;10700;13760;11220;12045;13095;0;11990
19.01.2017;11055;8440;7530;9008;7975;10240;13420;11055;12120;13135;0;11055
20.01.2017;11245;9095;8235;9525;8370;10545;13785;11220;12265;13230;0;11245
23.01.2017;11185;8660;7935;9260;8195;10440;13740;11210;12255;13230;0;11185
24.01.2017;11105;8070;7840;9005;8055;10405;13845;11280;12305;13280;0;11105
25.01.2017;10975;7810;7815;8867;8045;10385;13845;11310;12335;13285;1;7810
26.01.2017;10910;7850;8230;8997;8530;10650;14080;11415;12395;13335;1;7850
27.01.2017;10885;7860;8255;9000;8670;10800;14160;11565;12490;13450;1;7860
30.01.2017;10870;7820;8200;8963;8700;10850;14200;11635;12560;13480;1;7820
