"","Capesize.Bulkcarrier.Fleet...Average.Age..Years.","Panamax.Bulkcarrier.Fleet...Average.Age..Years.","Handymax.Bulkcarrier.Fleet...Average.Age..Years.","Handysize.Bulkcarrier.Fleet...Average.Age..Years."
"12-09-2022",9.63917114043516,11.2710370214083,11.2430652754297,12.6328634166838
"13-09-2022",9.64151796278986,11.2718218760073,11.2445005931421,12.6339315986565
"14-09-2022",9.64381183184853,11.2726018520816,11.2459117910689,12.6350229160178
"15-09-2022",9.64605274990739,11.2733769504121,11.2472988706229,12.63613736986
"16-09-2022",9.64824071920965,11.2741471717745,11.2486618331923,12.6372749612989
"17-09-2022",9.65037574194563,11.2749125169399,11.2500006801419,12.6384356914732
"18-09-2022",9.65245782025261,11.2756729866745,11.2513154128116,12.6396195615449
"19-09-2022",9.65448695621479,11.2764285817396,11.2526060325178,12.640826572699
"20-09-2022",9.65646315186346,11.2771793028915,11.2538725405523,12.642056726144
"21-09-2022",9.65838640917688,11.2779251508817,11.2551149381829,12.6433100231111
"22-09-2022",9.66025673008028,11.2786661264569,11.2563332266534,12.6445864648549
"23-09-2022",9.66207411644598,11.2794022303587,11.2575274071833,12.6458860526534
"24-09-2022",9.66383857009328,11.2801334633242,11.2586974809681,12.6472087878075
"25-09-2022",9.66555009278838,11.2808598260852,11.2598434491789,12.6485546716411
"26-09-2022",9.66720868624467,11.281581319369,11.2609653129631,12.6499237055016
"27-09-2022",9.66881435212252,11.2822979438977,11.2620630734437,12.6513158907595
"28-09-2022",9.67036709202917,11.2830097003887,11.2631367317194,12.6527312288086
"29-09-2022",9.67186690751902,11.2837165895545,11.2641862888653,12.6541697210653
"30-09-2022",9.67331380009349,11.2844186121028,11.2652117459318,12.6556313689699
"01-10-2022",9.67470777120098,11.2851157687363,11.2662131039456,12.6571161739856
"02-10-2022",9.67612462273395,11.2858435243552,11.2672435565845,12.6585436694125
"03-10-2022",9.67756435611073,11.2866018796881,11.2683031048802,12.6599138566794
"04-10-2022",9.67902697277268,11.2873908354942,11.2693917498934,12.6612267371581
"05-10-2022",9.68051247418377,11.2882103925631,11.2705094927137,12.6624823121628
"06-10-2022",9.68202086183117,11.2890605517154,11.2716563344602,12.6636805829504
"07-10-2022",9.68355213722475,11.289941313802,11.2728322762808,12.6648215507203
"08-10-2022",9.68510630189749,11.2908526797046,11.2740373193526,12.665905216615
"09-10-2022",9.68668335740514,11.2917946503357,11.2752714648822,12.6669315817189
"10-10-2022",9.68828330532638,11.2927672266381,11.2765347141048,12.6679006470596
"11-10-2022",9.68990614726287,11.2937704095853,11.277827068285,12.6688124136073
"12-10-2022",9.69155188483911,11.2948042001818,11.2791485287166,12.6696668822745
"13-10-2022",9.69322051970259,11.2958685994622,11.2804990967224,12.6704640539168
"14-10-2022",9.69491205352365,11.2969636084922,11.2818787736542,12.6712039293319
"15-10-2022",9.69662648799565,11.2980892283679,11.2832875608934,12.6718865092608
"16-10-2022",9.69836382483475,11.299245460216,11.2847254598501,12.6725117943865
"17-10-2022",9.70012406578019,11.3004323051941,11.2861924719638,12.6730797853351
"18-10-2022",9.70190721259393,11.3016497644901,11.2876885987029,12.6735904826752
"19-10-2022",9.7037132670611,11.302897839323,11.2892138415652,12.6740438869178
"20-10-2022",9.70554223098957,11.3041765309419,11.2907682020775,12.6744399985171
"21-10-2022",9.70739410621022,11.305485840627,11.2923516817958,12.6747788178694
"22-10-2022",9.7092688945769,11.3068257696889,11.2939642823052,12.675060345314
"23-10-2022",9.7111665979663,11.3081963194689,11.2956060052201,12.6752845811326
"24-10-2022",9.71308721827818,11.3095974913391,11.2972768521838,12.6754515255498
"25-10-2022",9.71503075743509,11.3110292867021,11.2989768248689,12.6755611787327
"26-10-2022",9.71699721738267,11.3124917069911,11.3007059249773,12.6756135407909
"27-10-2022",9.71898660008938,11.3139847536701,11.3024641542397,12.675608611777
"28-10-2022",9.7209989075467,11.3155084282338,11.3042515144163,12.675546391686
"29-10-2022",9.72303414176909,11.3170627322073,11.3060680072963,12.6754268804557
"30-10-2022",9.72509230479384,11.3186476671467,11.3079136346982,12.6752500779663
"31-10-2022",9.72717339868129,11.3202632346384,11.3097883984693,12.6750159840409
"01-11-2022",9.72927742551473,11.3219094362999,11.3116923004865,12.6747245984452
"02-11-2022",9.73136184461522,11.3235120508916,11.3135880546238,12.6744741952072
"03-11-2022",9.73342665806937,11.3250710800179,11.315475662779,12.6742647740759
"04-11-2022",9.73547186794415,11.3265865252394,11.3173551268415,12.6740963348421
"05-11-2022",9.73749747628692,11.3280583880733,11.319226448693,12.6739688773368
"06-11-2022",9.7395034851254,11.3294866699928,11.3210896302065,12.6738824014328
"07-11-2022",9.74148989646765,11.3308713724277,11.3229446732473,12.6738369070431
"08-11-2022",9.74345671230222,11.3322124967642,11.3247915796722,12.6738323941226
"09-11-2022",9.74540393459797,11.3335100443449,11.3266303513304,12.6738688626663
"10-11-2022",9.74733156530409,11.3347640164685,11.3284609900621,12.6739463127113
"11-11-2022",9.74923960635033,11.3359744143905,11.3302834977002,12.6740647443345
"12-11-2022",9.7511280596467,11.3371412393224,11.3320978760691,12.6742241576549
"13-11-2022",9.75299692708359,11.3382644924324,11.333904126985,12.6744245528318
"14-11-2022",9.75484621053182,11.3393441748448,11.335702252256,12.6746659300661
"15-11-2022",9.75667591184265,11.3403802876405,11.3374922536822,12.6749482895992
"16-11-2022",9.75848603284761,11.3413728318566,11.3392741330553,12.6752716317139
"17-11-2022",9.76027657535881,11.3423218084867,11.3410478921592,12.6756359567337
"18-11-2022",9.76204754116863,11.3432272184809,11.3428135327694,12.6760412650236
"19-11-2022",9.76379893204983,11.3440890627453,11.3445710566535,12.6764875569889
"20-11-2022",9.76553074975574,11.3449073421429,11.3463204655709,12.6769748330767
"21-11-2022",9.76724299601991,11.3456820574928,11.3480617612728,12.6775030937747
"22-11-2022",9.76893567255643,11.3464132095704,11.3497949455022,12.6780723396117
"23-11-2022",9.77060878105964,11.3471007991077,11.3515200199941,12.6786825711574
"24-11-2022",9.7722623232045,11.3477448267929,11.3532369864755,12.679333789023
"25-11-2022",9.77389630064626,11.3483452932709,11.3549458466651,12.6800259938601
"26-11-2022",9.77551071502059,11.3489021991426,11.3566466022735,12.6807591863618
"27-11-2022",9.77710556794359,11.3494155449656,11.3583392550034,12.6815333672619
"28-11-2022",9.77868086101176,11.3498853312537,11.360023806549,12.6823485373356
"29-11-2022",9.7802365958021,11.3503115584773,11.3617002585967,12.6832046973987
"30-11-2022",9.78177277387196,11.350694227063,11.3633686128249,12.6841018483083
"01-12-2022",9.78328939675906,11.3510333373938,11.3650288709033,12.6850399909628
"02-12-2022",9.78482264071726,11.3514240053416,11.3666556014,12.6860006749112
"03-12-2022",9.78637250728135,11.3518662312973,11.3682488059433,12.6869839011152
"04-12-2022",9.78793899800288,11.3523600157037,11.3698084861281,12.6879896705594
"05-12-2022",9.78952211444988,11.3529053590551,11.3713346435156,12.6890179842502
"06-12-2022",9.79112185820725,11.3535022618973,11.3728272796337,12.6900688432173
"07-12-2022",9.79273823087635,11.3541507248281,11.3742863959766,12.6911422485125
"08-12-2022",9.79437123407519,11.3548507484963,11.3757119940048,12.6922382012103
"09-12-2022",9.79602086943854,11.3556023336029,11.3771040751455,12.6933567024079
"10-12-2022",9.79768713861772,11.3564054809001,11.3784626407922,12.6944977532249
"11-12-2022",9.79937004328081,11.357260191192,11.3797876923048,12.6956613548038
"12-12-2022",9.80106958511238,11.3581664653342,11.38107923101,12.6968475083089
"13-12-2022",9.80278576581384,11.3591243042339,11.3823372582004,12.6980562149281
"14-12-2022",9.80451858710314,11.3601337088499,11.3835617751355,12.6992874758711
"15-12-2022",9.80626805071484,11.3611946801927,11.384752783041,12.7005412923705
"16-12-2022",9.80803415840032,11.3623072193244,11.3859102831093,12.7018176656814
"17-12-2022",9.80981691192744,11.3634713273586,11.3870342764989,12.7031165970815
"18-12-2022",9.81161631308095,11.3646870054608,11.3881247643352,12.7044380878714
"19-12-2022",9.81343236366199,11.3659542548478,11.3891817477096,12.7057821393733
"20-12-2022",9.81526506548861,11.3672730767882,11.3902052276804,12.7071487529333
"21-12-2022",9.8171144203954,11.3686434726023,11.391195205272,12.7085379299192
"22-12-2022",9.81898043023364,11.3700654436618,11.3921516814755,12.7099496717216
"23-12-2022",9.82086309687128,11.3715389913902,11.3930746572482,12.7113839797538
"24-12-2022",9.822762422193,11.3730641172626,11.3939641335144,12.7128408554515
"25-12-2022",9.82467840810002,11.3746408228057,11.3948201111641,12.714320300273
"26-12-2022",9.82661105651047,11.376269109598,11.3956425910545,12.7158223156997
"27-12-2022",9.82856036935888,11.3779489792692,11.3964315740087,12.7173469032348
"28-12-2022",9.83052634859667,11.3796804335012,11.3971870608167,12.7188940644046
"29-12-2022",9.83250899619183,11.381463474027,11.3979090522346,12.720463800758
"30-12-2022",9.83450831412916,11.3832981026318,11.3985975489853,12.7220561138661
"31-12-2022",9.83652430440999,11.3851843211519,11.3992525517579,12.7236710053232
"01-01-2023",9.83855696905243,11.3871221314757,11.3998740612081,12.7253084767456
"02-01-2023",9.84054439024262,11.3890246213875,11.4005010864898,12.7269197466132
"03-01-2023",9.84248656997004,11.3908917927919,11.4011336282307,12.7285048165389
"04-01-2023",9.84438351017887,11.3927236475579,11.4017716870639,12.7300636881093
"05-01-2023",9.84623521276808,11.3945201875194,11.4024152636283,12.7315963628851
"06-01-2023",9.84804167959126,11.3962814144747,11.4030643585679,12.7331028424005
"07-01-2023",9.84980291245683,11.398007330187,11.4037189725328,12.7345831281635
"08-01-2023",9.85151891312779,11.3996979363839,11.404379106178,12.7360372216559
"09-01-2023",9.85318968332198,11.4013532347578,11.4050447601644,12.7374651243335
"10-01-2023",9.85481522471191,11.4029732269658,11.4057159351585,12.7388668376255
"11-01-2023",9.85639553892478,11.4045579146294,11.4063926318319,12.7402423629352
"12-01-2023",9.85793062754264,11.4061072993353,11.4070748508623,12.7415917016395
"13-01-2023",9.85942049210211,11.4076213826341,11.4077625929325,12.7429148550892
"14-01-2023",9.86086513409463,11.4091001660417,11.4084558587309,12.7442118246088
"15-01-2023",9.86226455496639,11.4105436510384,11.4091546489516,12.7454826114966
"16-01-2023",9.86361875611822,11.4119518390692,11.409858964294,12.7467272170247
"17-01-2023",9.86492773890573,11.4133247315436,11.4105688054633,12.7479456424391
"18-01-2023",9.86619150463935,11.4146623298362,11.41128417317,12.7491378889595
"19-01-2023",9.86741005458414,11.4159646352858,11.4120050681302,12.7503039577793
"20-01-2023",9.8685833899598,11.4172316491961,11.4127314910655,12.7514438500658
"21-01-2023",9.86971151194103,11.4184633728354,11.4134634427032,12.7525575669601
"22-01-2023",9.87079442165717,11.4196598074369,11.4142009237761,12.7536451095773
"23-01-2023",9.87183212019208,11.4208209541981,11.4149439350221,12.7547064790056
"24-01-2023",9.87282460858472,11.4219468142814,11.4156924771854,12.755741676308
"25-01-2023",9.87377188782852,11.4230373888139,11.416446551015,12.7567507025204
"26-01-2023",9.87467395887177,11.4240926788872,11.417206157266,12.757733558653
"27-01-2023",9.87553082261752,11.4251126855578,11.4179712966986,12.7586902456898
"28-01-2023",9.87634247992344,11.4260974098468,11.4187419700789,12.7596207645882
"29-01-2023",9.87710893160214,11.4270468527398,11.4195181781784,12.76052511628
"30-01-2023",9.87783017842081,11.4279610151873,11.4202999217739,12.7614033016704
"31-01-2023",9.87850622110145,11.4288398981045,11.4210872016481,12.7622553216384
"01-02-2023",9.87913706032083,11.4296835023711,11.4218800185891,12.7630811770371
"02-02-2023",9.87985759775883,11.4305283872289,11.4227295864139,12.7639493991633
"03-02-2023",9.88066783413677,11.4313745535238,11.4236359059731,12.764859988886
"04-02-2023",9.88156777026573,11.4322220021026,11.4245989781738,12.7658129471172
"05-02-2023",9.88255740704651,11.4330707338137,11.4256188039801,12.7668082748104
"06-02-2023",9.88363674546985,11.4339207495069,11.4266953844129,12.7678459729622
"07-02-2023",9.88480578661623,11.4347720500329,11.42782872055,12.7689260426113
"08-02-2023",9.88606453165585,11.4356246362439,11.4290188135257,12.770048484839
"09-02-2023",9.88741298184884,11.4364785089936,11.4302656645317,12.7712133007687
"10-02-2023",9.88885113854502,11.4373336691365,11.4315692748158,12.7724204915667
"11-02-2023",9.89037900318408,11.4381901175289,11.4329296456831,12.7736700584413
"12-02-2023",9.8919965772954,11.4390478550278,11.4343467784954,12.7749620026433
"13-02-2023",9.89370386249838,11.4399068824922,11.4358206746715,12.7762963254662
"14-02-2023",9.89550086050194,11.4407672007818,11.4373513356865,12.7776730282455
"15-02-2023",9.89738757310509,11.4416288107579,11.4389387630728,12.7790921123596
"16-02-2023",9.89936400219641,11.442491713283,11.4405829584195,12.7805535792289
"17-02-2023",9.90143014975446,11.443355909221,11.4422839233726,12.7820574303162
"18-02-2023",9.9035860178475,11.4442213994367,11.4440416596347,12.7836036671273
"19-02-2023",9.9058316086337,11.4450881847968,11.4458561689654,12.7851922912099
"20-02-2023",9.90816692436102,11.4459562661689,11.4477274531813,12.7868233041543
"21-02-2023",9.9105919673671,11.446825644422,11.4496555141553,12.788496707593
"22-02-2023",9.91310674007962,11.4476963204263,11.4516403538177,12.7902125032015
"23-02-2023",9.91571124501597,11.4485682950534,11.4536819741554,12.7919706926972
"24-02-2023",9.91840548478338,11.4494415691764,11.4557803772122,12.7937712778402
"25-02-2023",9.92118946207882,11.4503161436692,11.4579355650885,12.7956142604329
"26-02-2023",9.92406317968929,11.4511920194074,11.4601475399419,12.7974996423203
"27-02-2023",9.92702664049147,11.4520691972678,11.4624163039866,12.7994274253897
"28-02-2023",9.93007984745189,11.4529476781285,11.4647418594939,12.8013976115707
"01-03-2023",9.93322280362698,11.453827462869,11.4671242087916,12.8034102028359
"02-03-2023",9.9362523852578,11.4547330885239,11.4694519218642,12.8053954116068
"03-03-2023",9.93916859537707,11.455664556,11.4717250010418,12.8073532398709
"04-03-2023",9.94197143690412,11.4566218662296,11.4739434486,12.809283689588
"05-03-2023",9.94466091264466,11.4576050201711,11.4761072667595,12.8111867626905
"06-03-2023",9.94723702529097,11.4586140188087,11.4782164576863,12.8130624610835
"07-03-2023",9.94969977742189,11.4596488631523,11.4802710234919,12.8149107866447
"08-03-2023",9.95204917150278,11.460709554238,11.4822709662329,12.8167317412245
"09-03-2023",9.95428520988539,11.4617960931275,11.4842162879114,12.8185253266454
"10-03-2023",9.95640789480818,11.4629084809085,11.4861069904748,12.8202915447032
"11-03-2023",9.95841722839603,11.4640467186946,11.4879430758158,12.8220303971657
"12-03-2023",9.96031321266036,11.4652108076251,11.4897245457722,12.8237418857737
"13-03-2023",9.96209584949914,11.4664007488655,11.4914514021275,12.8254260122405
"14-03-2023",9.96376514069686,11.4676165436068,11.4931236466104,12.827082778252
"15-03-2023",9.96532108792462,11.4688581930661,11.4947412808947,12.8287121854667
"16-03-2023",9.96676369273991,11.4701256984865,11.4963043066,12.8303142355154
"17-03-2023",9.96809295658689,11.4714190611366,11.4978127252907,12.8318889300023
"18-03-2023",9.96930888079618,11.4727382823113,11.4992665384769,12.8334362705035
"19-03-2023",9.970411466585,11.474083363331,11.500665747614,12.834956258568
"20-03-2023",9.97140071505706,11.4754543055424,11.5020103541025,12.8364488957172
"21-03-2023",9.97227662720276,11.4768511103179,11.5033003592887,12.8379141834456
"22-03-2023",9.97303920389874,11.4782737790555,11.5045357644636,12.83935212322
"23-03-2023",9.97368844590854,11.4797223131797,11.5057165708642,12.8407627164795
"24-03-2023",9.97422435388194,11.4811967141402,11.5068427796723,12.8421459646365
"25-03-2023",9.97464692835553,11.4826969834131,11.5079143920155,12.8435018690756
"26-03-2023",9.97495616975227,11.4842231225003,11.5089314089664,12.8448304311541
"27-03-2023",9.97515207838167,11.4857751329294,11.509893831543,12.8461316522019
"28-03-2023",9.97523465443996,11.4873530162542,11.5108016607089,12.8474055335216
"29-03-2023",9.97520389800971,11.4889567740541,11.5116548973729,12.8486520763885
"30-03-2023",9.97505980906021,11.4905864079346,11.512453542389,12.8498712820504
"31-03-2023",9.97480238744709,11.4922419195269,11.5131975965566,12.8510631517278
"01-04-2023",9.97443163291281,11.4939233104885,11.5138870606208,12.8522276866137
"02-04-2023",9.97414413180017,11.495569028446,11.5146222066398,12.8533476762327
"03-04-2023",9.97393988382132,11.4971790750467,11.5154030353495,12.8544231217059
"04-04-2023",9.97381888877188,11.4987534519027,11.5162295475318,12.8554540241095
"05-04-2023",9.97378114653066,11.5002921605896,11.5171017440138,12.856440384476
"06-04-2023",9.97382665705987,11.501795202648,11.5180196256687,12.8573822037923
"07-04-2023",9.97395542040517,11.5032625795825,11.5189831934154,12.8582794830017
"08-04-2023",9.97416743669537,11.5046942928619,11.5199924482185,12.8591322230021
"09-04-2023",9.97446270614273,11.5060903439194,11.5210473910881,12.8599404246472
