"","World.Steel.Production..000.tonnes."
"02-03-2013",4350.22580645161
"03-03-2013",4350.22580645161
"04-03-2013",4350.22580645161
"05-03-2013",4350.22580645161
"06-03-2013",4350.22580645161
"07-03-2013",4350.22580645161
"08-03-2013",4350.22580645161
"09-03-2013",4350.22580645161
"10-03-2013",4350.22580645161
"11-03-2013",4350.22580645161
"12-03-2013",4350.22580645161
"13-03-2013",4350.22580645161
"14-03-2013",4350.22580645161
"15-03-2013",4350.22580645161
"16-03-2013",4350.22580645161
"17-03-2013",4350.22580645161
"18-03-2013",4350.22580645161
"19-03-2013",4350.22580645161
"20-03-2013",4350.22580645161
"21-03-2013",4350.22580645161
"22-03-2013",4350.22580645161
"23-03-2013",4350.22580645161
"24-03-2013",4350.22580645161
"25-03-2013",4350.22580645161
"26-03-2013",4350.22580645161
"27-03-2013",4350.22580645161
"28-03-2013",4350.22580645161
"29-03-2013",4350.22580645161
"30-03-2013",4350.22580645161
"31-03-2013",4350.22580645161
"01-04-2013",4407.13333333333
"02-04-2013",4407.13333333333
"03-04-2013",4407.13333333333
"04-04-2013",4407.13333333333
"05-04-2013",4407.13333333333
"06-04-2013",4407.13333333333
"07-04-2013",4407.13333333333
"08-04-2013",4407.13333333333
"09-04-2013",4407.13333333333
"10-04-2013",4407.13333333333
"11-04-2013",4407.13333333333
"12-04-2013",4407.13333333333
"13-04-2013",4407.13333333333
"14-04-2013",4407.13333333333
"15-04-2013",4407.13333333333
"16-04-2013",4407.13333333333
"17-04-2013",4407.13333333333
"18-04-2013",4407.13333333333
"19-04-2013",4407.13333333333
"20-04-2013",4407.13333333333
"21-04-2013",4407.13333333333
"22-04-2013",4407.13333333333
"23-04-2013",4407.13333333333
"24-04-2013",4407.13333333333
"25-04-2013",4407.13333333333
"26-04-2013",4407.13333333333
"27-04-2013",4407.13333333333
"28-04-2013",4407.13333333333
"29-04-2013",4407.13333333333
"30-04-2013",4407.13333333333
"01-05-2013",4396.83870967742
"02-05-2013",4396.83870967742
"03-05-2013",4396.83870967742
"04-05-2013",4396.83870967742
"05-05-2013",4396.83870967742
"06-05-2013",4396.83870967742
"07-05-2013",4396.83870967742
"08-05-2013",4396.83870967742
"09-05-2013",4396.83870967742
"10-05-2013",4396.83870967742
"11-05-2013",4396.83870967742
"12-05-2013",4396.83870967742
"13-05-2013",4396.83870967742
"14-05-2013",4396.83870967742
"15-05-2013",4396.83870967742
"16-05-2013",4396.83870967742
"17-05-2013",4396.83870967742
"18-05-2013",4396.83870967742
"19-05-2013",4396.83870967742
"20-05-2013",4396.83870967742
"21-05-2013",4396.83870967742
"22-05-2013",4396.83870967742
"23-05-2013",4396.83870967742
"24-05-2013",4396.83870967742
"25-05-2013",4396.83870967742
"26-05-2013",4396.83870967742
"27-05-2013",4396.83870967742
"28-05-2013",4396.83870967742
"29-05-2013",4396.83870967742
"30-05-2013",4396.83870967742
"31-05-2013",4396.83870967742
"01-06-2013",4387.5
"02-06-2013",4387.5
"03-06-2013",4387.5
"04-06-2013",4387.5
"05-06-2013",4387.5
"06-06-2013",4387.5
"07-06-2013",4387.5
"08-06-2013",4387.5
"09-06-2013",4387.5
"10-06-2013",4387.5
"11-06-2013",4387.5
"12-06-2013",4387.5
"13-06-2013",4387.5
"14-06-2013",4387.5
"15-06-2013",4387.5
"16-06-2013",4387.5
"17-06-2013",4387.5
"18-06-2013",4387.5
"19-06-2013",4387.5
"20-06-2013",4387.5
"21-06-2013",4387.5
"22-06-2013",4387.5
"23-06-2013",4387.5
"24-06-2013",4387.5
"25-06-2013",4387.5
"26-06-2013",4387.5
"27-06-2013",4387.5
"28-06-2013",4387.5
"29-06-2013",4387.5
"30-06-2013",4387.5
"01-07-2013",4251.58064516129
"02-07-2013",4251.58064516129
"03-07-2013",4251.58064516129
"04-07-2013",4251.58064516129
"05-07-2013",4251.58064516129
"06-07-2013",4251.58064516129
"07-07-2013",4251.58064516129
"08-07-2013",4251.58064516129
"09-07-2013",4251.58064516129
"10-07-2013",4251.58064516129
"11-07-2013",4251.58064516129
"12-07-2013",4251.58064516129
"13-07-2013",4251.58064516129
"14-07-2013",4251.58064516129
"15-07-2013",4251.58064516129
"16-07-2013",4251.58064516129
"17-07-2013",4251.58064516129
"18-07-2013",4251.58064516129
"19-07-2013",4251.58064516129
"20-07-2013",4251.58064516129
"21-07-2013",4251.58064516129
"22-07-2013",4251.58064516129
"23-07-2013",4251.58064516129
"24-07-2013",4251.58064516129
"25-07-2013",4251.58064516129
"26-07-2013",4251.58064516129
"27-07-2013",4251.58064516129
"28-07-2013",4251.58064516129
"29-07-2013",4251.58064516129
"30-07-2013",4251.58064516129
"31-07-2013",4251.58064516129
"01-08-2013",4229.77419354839
"02-08-2013",4229.77419354839
"03-08-2013",4229.77419354839
"04-08-2013",4229.77419354839
"05-08-2013",4229.77419354839
"06-08-2013",4229.77419354839
"07-08-2013",4229.77419354839
"08-08-2013",4229.77419354839
"09-08-2013",4229.77419354839
"10-08-2013",4229.77419354839
"11-08-2013",4229.77419354839
"12-08-2013",4229.77419354839
"13-08-2013",4229.77419354839
"14-08-2013",4229.77419354839
"15-08-2013",4229.77419354839
"16-08-2013",4229.77419354839
"17-08-2013",4229.77419354839
"18-08-2013",4229.77419354839
"19-08-2013",4229.77419354839
"20-08-2013",4229.77419354839
"21-08-2013",4229.77419354839
"22-08-2013",4229.77419354839
"23-08-2013",4229.77419354839
"24-08-2013",4229.77419354839
"25-08-2013",4229.77419354839
"26-08-2013",4229.77419354839
"27-08-2013",4229.77419354839
"28-08-2013",4229.77419354839
"29-08-2013",4229.77419354839
"30-08-2013",4229.77419354839
"31-08-2013",4229.77419354839
"01-09-2013",4418.1
"02-09-2013",4418.1
"03-09-2013",4418.1
"04-09-2013",4418.1
"05-09-2013",4418.1
"06-09-2013",4418.1
"07-09-2013",4418.1
"08-09-2013",4418.1
"09-09-2013",4418.1
"10-09-2013",4418.1
"11-09-2013",4418.1
"12-09-2013",4418.1
"13-09-2013",4418.1
"14-09-2013",4418.1
"15-09-2013",4418.1
"16-09-2013",4418.1
"17-09-2013",4418.1
"18-09-2013",4418.1
"19-09-2013",4418.1
"20-09-2013",4418.1
"21-09-2013",4418.1
"22-09-2013",4418.1
"23-09-2013",4418.1
"24-09-2013",4418.1
"25-09-2013",4418.1
"26-09-2013",4418.1
"27-09-2013",4418.1
"28-09-2013",4418.1
"29-09-2013",4418.1
"30-09-2013",4418.1
"01-10-2013",4330.74193548387
"02-10-2013",4330.74193548387
"03-10-2013",4330.74193548387
"04-10-2013",4330.74193548387
"05-10-2013",4330.74193548387
"06-10-2013",4330.74193548387
"07-10-2013",4330.74193548387
"08-10-2013",4330.74193548387
"09-10-2013",4330.74193548387
"10-10-2013",4330.74193548387
"11-10-2013",4330.74193548387
"12-10-2013",4330.74193548387
"13-10-2013",4330.74193548387
"14-10-2013",4330.74193548387
"15-10-2013",4330.74193548387
"16-10-2013",4330.74193548387
"17-10-2013",4330.74193548387
"18-10-2013",4330.74193548387
"19-10-2013",4330.74193548387
"20-10-2013",4330.74193548387
"21-10-2013",4330.74193548387
"22-10-2013",4330.74193548387
"23-10-2013",4330.74193548387
"24-10-2013",4330.74193548387
"25-10-2013",4330.74193548387
"26-10-2013",4330.74193548387
"27-10-2013",4330.74193548387
"28-10-2013",4330.74193548387
"29-10-2013",4330.74193548387
"30-10-2013",4330.74193548387
"31-10-2013",4330.74193548387
"01-11-2013",4271.06666666666
"02-11-2013",4271.06666666666
"03-11-2013",4271.06666666666
"04-11-2013",4271.06666666666
"05-11-2013",4271.06666666666
"06-11-2013",4271.06666666666
"07-11-2013",4271.06666666666
"08-11-2013",4271.06666666666
"09-11-2013",4271.06666666666
"10-11-2013",4271.06666666666
"11-11-2013",4271.06666666666
"12-11-2013",4271.06666666666
"13-11-2013",4271.06666666666
"14-11-2013",4271.06666666666
"15-11-2013",4271.06666666666
"16-11-2013",4271.06666666666
"17-11-2013",4271.06666666666
"18-11-2013",4271.06666666666
"19-11-2013",4271.06666666666
"20-11-2013",4271.06666666666
"21-11-2013",4271.06666666666
"22-11-2013",4271.06666666666
"23-11-2013",4271.06666666666
"24-11-2013",4271.06666666666
"25-11-2013",4271.06666666666
"26-11-2013",4271.06666666666
"27-11-2013",4271.06666666666
"28-11-2013",4271.06666666666
"29-11-2013",4271.06666666666
"30-11-2013",4271.06666666666
"01-12-2013",4167.45161290322
"02-12-2013",4167.45161290322
"03-12-2013",4167.45161290322
"04-12-2013",4167.45161290322
"05-12-2013",4167.45161290322
"06-12-2013",4167.45161290322
"07-12-2013",4167.45161290322
"08-12-2013",4167.45161290322
"09-12-2013",4167.45161290322
"10-12-2013",4167.45161290322
"11-12-2013",4167.45161290322
"12-12-2013",4167.45161290322
"13-12-2013",4167.45161290322
"14-12-2013",4167.45161290322
"15-12-2013",4167.45161290322
"16-12-2013",4167.45161290322
"17-12-2013",4167.45161290322
"18-12-2013",4167.45161290322
"19-12-2013",4167.45161290322
"20-12-2013",4167.45161290322
"21-12-2013",4167.45161290322
"22-12-2013",4167.45161290322
"23-12-2013",4167.45161290322
"24-12-2013",4167.45161290322
"25-12-2013",4167.45161290322
"26-12-2013",4167.45161290322
"27-12-2013",4167.45161290322
"28-12-2013",4167.45161290322
"29-12-2013",4167.45161290322
"30-12-2013",4167.45161290322
"31-12-2013",4167.45161290322
"01-01-2014",4415.25806451613
"02-01-2014",4415.25806451613
"03-01-2014",4415.25806451613
"04-01-2014",4415.25806451613
"05-01-2014",4415.25806451613
"06-01-2014",4415.25806451613
"07-01-2014",4415.25806451613
"08-01-2014",4415.25806451613
"09-01-2014",4415.25806451613
"10-01-2014",4415.25806451613
"11-01-2014",4415.25806451613
"12-01-2014",4415.25806451613
"13-01-2014",4415.25806451613
"14-01-2014",4415.25806451613
"15-01-2014",4415.25806451613
"16-01-2014",4415.25806451613
"17-01-2014",4415.25806451613
"18-01-2014",4415.25806451613
"19-01-2014",4415.25806451613
"20-01-2014",4415.25806451613
"21-01-2014",4415.25806451613
"22-01-2014",4415.25806451613
"23-01-2014",4415.25806451613
"24-01-2014",4415.25806451613
"25-01-2014",4415.25806451613
"26-01-2014",4415.25806451613
"27-01-2014",4415.25806451613
"28-01-2014",4415.25806451613
"29-01-2014",4415.25806451613
"30-01-2014",4415.25806451613
"31-01-2014",4415.25806451613
"01-02-2014",4499.21428571428
"02-02-2014",4499.21428571428
"03-02-2014",4499.21428571428
"04-02-2014",4499.21428571428
"05-02-2014",4499.21428571428
"06-02-2014",4499.21428571428
"07-02-2014",4499.21428571428
"08-02-2014",4499.21428571428
"09-02-2014",4499.21428571428
"10-02-2014",4499.21428571428
"11-02-2014",4499.21428571428
"12-02-2014",4499.21428571428
"13-02-2014",4499.21428571428
"14-02-2014",4499.21428571428
"15-02-2014",4499.21428571428
"16-02-2014",4499.21428571428
"17-02-2014",4499.21428571428
"18-02-2014",4499.21428571428
"19-02-2014",4499.21428571428
"20-02-2014",4499.21428571428
"21-02-2014",4499.21428571428
"22-02-2014",4499.21428571428
"23-02-2014",4499.21428571428
"24-02-2014",4499.21428571428
"25-02-2014",4499.21428571428
"26-02-2014",4499.21428571428
"27-02-2014",4499.21428571428
"28-02-2014",4499.21428571428
"01-03-2014",4570.09677419355
"02-03-2014",4570.09677419355
"03-03-2014",4570.09677419355
"04-03-2014",4570.09677419355
"05-03-2014",4570.09677419355
"06-03-2014",4570.09677419355
"07-03-2014",4570.09677419355
"08-03-2014",4570.09677419355
"09-03-2014",4570.09677419355
"10-03-2014",4570.09677419355
"11-03-2014",4570.09677419355
"12-03-2014",4570.09677419355
"13-03-2014",4570.09677419355
"14-03-2014",4570.09677419355
"15-03-2014",4570.09677419355
"16-03-2014",4570.09677419355
"17-03-2014",4570.09677419355
"18-03-2014",4570.09677419355
"19-03-2014",4570.09677419355
"20-03-2014",4570.09677419355
"21-03-2014",4570.09677419355
"22-03-2014",4570.09677419355
"23-03-2014",4570.09677419355
"24-03-2014",4570.09677419355
"25-03-2014",4570.09677419355
"26-03-2014",4570.09677419355
"27-03-2014",4570.09677419355
"28-03-2014",4570.09677419355
"29-03-2014",4570.09677419355
"30-03-2014",4570.09677419355
"31-03-2014",4570.09677419355
"01-04-2014",4551.86666666666
"02-04-2014",4551.86666666666
"03-04-2014",4551.86666666666
"04-04-2014",4551.86666666666
"05-04-2014",4551.86666666666
"06-04-2014",4551.86666666666
"07-04-2014",4551.86666666666
"08-04-2014",4551.86666666666
"09-04-2014",4551.86666666666
"10-04-2014",4551.86666666666
"11-04-2014",4551.86666666666
"12-04-2014",4551.86666666666
"13-04-2014",4551.86666666666
"14-04-2014",4551.86666666666
"15-04-2014",4551.86666666666
"16-04-2014",4551.86666666666
"17-04-2014",4551.86666666666
"18-04-2014",4551.86666666666
"19-04-2014",4551.86666666666
"20-04-2014",4551.86666666666
"21-04-2014",4551.86666666666
"22-04-2014",4551.86666666666
"23-04-2014",4551.86666666666
"24-04-2014",4551.86666666666
"25-04-2014",4551.86666666666
"26-04-2014",4551.86666666666
"27-04-2014",4551.86666666666
"28-04-2014",4551.86666666666
"29-04-2014",4551.86666666666
"30-04-2014",4551.86666666666
"01-05-2014",4554.90322580645
"02-05-2014",4554.90322580645
"03-05-2014",4554.90322580645
"04-05-2014",4554.90322580645
"05-05-2014",4554.90322580645
"06-05-2014",4554.90322580645
"07-05-2014",4554.90322580645
"08-05-2014",4554.90322580645
"09-05-2014",4554.90322580645
"10-05-2014",4554.90322580645
"11-05-2014",4554.90322580645
"12-05-2014",4554.90322580645
"13-05-2014",4554.90322580645
"14-05-2014",4554.90322580645
"15-05-2014",4554.90322580645
"16-05-2014",4554.90322580645
"17-05-2014",4554.90322580645
"18-05-2014",4554.90322580645
"19-05-2014",4554.90322580645
"20-05-2014",4554.90322580645
"21-05-2014",4554.90322580645
"22-05-2014",4554.90322580645
"23-05-2014",4554.90322580645
"24-05-2014",4554.90322580645
"25-05-2014",4554.90322580645
"26-05-2014",4554.90322580645
"27-05-2014",4554.90322580645
"28-05-2014",4554.90322580645
"29-05-2014",4554.90322580645
"30-05-2014",4554.90322580645
"31-05-2014",4554.90322580645
"01-06-2014",4590.26666666666
"02-06-2014",4590.26666666666
"03-06-2014",4590.26666666666
"04-06-2014",4590.26666666666
"05-06-2014",4590.26666666666
"06-06-2014",4590.26666666666
"07-06-2014",4590.26666666666
"08-06-2014",4590.26666666666
"09-06-2014",4590.26666666666
"10-06-2014",4590.26666666666
"11-06-2014",4590.26666666666
"12-06-2014",4590.26666666666
"13-06-2014",4590.26666666666
"14-06-2014",4590.26666666666
"15-06-2014",4590.26666666666
"16-06-2014",4590.26666666666
"17-06-2014",4590.26666666666
"18-06-2014",4590.26666666666
"19-06-2014",4590.26666666666
"20-06-2014",4590.26666666666
"21-06-2014",4590.26666666666
"22-06-2014",4590.26666666666
"23-06-2014",4590.26666666666
"24-06-2014",4590.26666666666
"25-06-2014",4590.26666666666
"26-06-2014",4590.26666666666
"27-06-2014",4590.26666666666
"28-06-2014",4590.26666666666
"29-06-2014",4590.26666666666
"30-06-2014",4590.26666666666
"01-07-2014",4421.8064516129
"02-07-2014",4421.8064516129
"03-07-2014",4421.8064516129
"04-07-2014",4421.8064516129
"05-07-2014",4421.8064516129
"06-07-2014",4421.8064516129
"07-07-2014",4421.8064516129
"08-07-2014",4421.8064516129
"09-07-2014",4421.8064516129
"10-07-2014",4421.8064516129
"11-07-2014",4421.8064516129
"12-07-2014",4421.8064516129
"13-07-2014",4421.8064516129
"14-07-2014",4421.8064516129
"15-07-2014",4421.8064516129
"16-07-2014",4421.8064516129
"17-07-2014",4421.8064516129
"18-07-2014",4421.8064516129
"19-07-2014",4421.8064516129
"20-07-2014",4421.8064516129
"21-07-2014",4421.8064516129
"22-07-2014",4421.8064516129
"23-07-2014",4421.8064516129
"24-07-2014",4421.8064516129
"25-07-2014",4421.8064516129
"26-07-2014",4421.8064516129
"27-07-2014",4421.8064516129
"28-07-2014",4421.8064516129
"29-07-2014",4421.8064516129
"30-07-2014",4421.8064516129
"31-07-2014",4421.8064516129
"01-08-2014",4360.67741935484
"02-08-2014",4360.67741935484
"03-08-2014",4360.67741935484
"04-08-2014",4360.67741935484
"05-08-2014",4360.67741935484
"06-08-2014",4360.67741935484
"07-08-2014",4360.67741935484
"08-08-2014",4360.67741935484
"09-08-2014",4360.67741935484
"10-08-2014",4360.67741935484
"11-08-2014",4360.67741935484
"12-08-2014",4360.67741935484
"13-08-2014",4360.67741935484
"14-08-2014",4360.67741935484
"15-08-2014",4360.67741935484
"16-08-2014",4360.67741935484
"17-08-2014",4360.67741935484
"18-08-2014",4360.67741935484
"19-08-2014",4360.67741935484
"20-08-2014",4360.67741935484
"21-08-2014",4360.67741935484
"22-08-2014",4360.67741935484
"23-08-2014",4360.67741935484
"24-08-2014",4360.67741935484
"25-08-2014",4360.67741935484
"26-08-2014",4360.67741935484
"27-08-2014",4360.67741935484
"28-08-2014",4360.67741935484
"29-08-2014",4360.67741935484
"30-08-2014",4360.67741935484
"31-08-2014",4360.67741935484
"01-09-2014",4490.73333333333
"02-09-2014",4490.73333333333
"03-09-2014",4490.73333333333
"04-09-2014",4490.73333333333
"05-09-2014",4490.73333333333
"06-09-2014",4490.73333333333
"07-09-2014",4490.73333333333
"08-09-2014",4490.73333333333
"09-09-2014",4490.73333333333
"10-09-2014",4490.73333333333
"11-09-2014",4490.73333333333
"12-09-2014",4490.73333333333
"13-09-2014",4490.73333333333
"14-09-2014",4490.73333333333
"15-09-2014",4490.73333333333
"16-09-2014",4490.73333333333
"17-09-2014",4490.73333333333
"18-09-2014",4490.73333333333
"19-09-2014",4490.73333333333
"20-09-2014",4490.73333333333
"21-09-2014",4490.73333333333
"22-09-2014",4490.73333333333
"23-09-2014",4490.73333333333
"24-09-2014",4490.73333333333
"25-09-2014",4490.73333333333
"26-09-2014",4490.73333333333
"27-09-2014",4490.73333333333
"28-09-2014",4490.73333333333
"29-09-2014",4490.73333333333
"30-09-2014",4490.73333333333
"01-10-2014",4398.8064516129
"02-10-2014",4398.8064516129
"03-10-2014",4398.8064516129
"04-10-2014",4398.8064516129
"05-10-2014",4398.8064516129
"06-10-2014",4398.8064516129
"07-10-2014",4398.8064516129
"08-10-2014",4398.8064516129
"09-10-2014",4398.8064516129
"10-10-2014",4398.8064516129
"11-10-2014",4398.8064516129
"12-10-2014",4398.8064516129
"13-10-2014",4398.8064516129
"14-10-2014",4398.8064516129
"15-10-2014",4398.8064516129
"16-10-2014",4398.8064516129
"17-10-2014",4398.8064516129
"18-10-2014",4398.8064516129
"19-10-2014",4398.8064516129
"20-10-2014",4398.8064516129
"21-10-2014",4398.8064516129
"22-10-2014",4398.8064516129
"23-10-2014",4398.8064516129
"24-10-2014",4398.8064516129
"25-10-2014",4398.8064516129
"26-10-2014",4398.8064516129
"27-10-2014",4398.8064516129
"28-10-2014",4398.8064516129
"29-10-2014",4398.8064516129
"30-10-2014",4398.8064516129
"31-10-2014",4398.8064516129
"01-11-2014",4350.83333333333
"02-11-2014",4350.83333333333
"03-11-2014",4350.83333333333
"04-11-2014",4350.83333333333
"05-11-2014",4350.83333333333
"06-11-2014",4350.83333333333
"07-11-2014",4350.83333333333
"08-11-2014",4350.83333333333
"09-11-2014",4350.83333333333
"10-11-2014",4350.83333333333
"11-11-2014",4350.83333333333
"12-11-2014",4350.83333333333
"13-11-2014",4350.83333333333
"14-11-2014",4350.83333333333
"15-11-2014",4350.83333333333
"16-11-2014",4350.83333333333
"17-11-2014",4350.83333333333
"18-11-2014",4350.83333333333
"19-11-2014",4350.83333333333
"20-11-2014",4350.83333333333
"21-11-2014",4350.83333333333
"22-11-2014",4350.83333333333
"23-11-2014",4350.83333333333
"24-11-2014",4350.83333333333
"25-11-2014",4350.83333333333
"26-11-2014",4350.83333333333
"27-11-2014",4350.83333333333
"28-11-2014",4350.83333333333
"29-11-2014",4350.83333333333
"30-11-2014",4350.83333333333
"01-12-2014",4313.29032258064
"02-12-2014",4313.29032258064
"03-12-2014",4313.29032258064
"04-12-2014",4313.29032258064
"05-12-2014",4313.29032258064
"06-12-2014",4313.29032258064
"07-12-2014",4313.29032258064
"08-12-2014",4313.29032258064
"09-12-2014",4313.29032258064
"10-12-2014",4313.29032258064
"11-12-2014",4313.29032258064
"12-12-2014",4313.29032258064
"13-12-2014",4313.29032258064
"14-12-2014",4313.29032258064
"15-12-2014",4313.29032258064
"16-12-2014",4313.29032258064
"17-12-2014",4313.29032258064
"18-12-2014",4313.29032258064
"19-12-2014",4313.29032258064
"20-12-2014",4313.29032258064
"21-12-2014",4313.29032258064
"22-12-2014",4313.29032258064
"23-12-2014",4313.29032258064
"24-12-2014",4313.29032258064
"25-12-2014",4313.29032258064
"26-12-2014",4313.29032258064
"27-12-2014",4313.29032258064
"28-12-2014",4313.29032258064
"29-12-2014",4313.29032258064
"30-12-2014",4313.29032258064
"31-12-2014",4313.29032258064
"01-01-2015",4435.54838709677
"02-01-2015",4435.54838709677
"03-01-2015",4435.54838709677
"04-01-2015",4435.54838709677
